Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
14/7/18 0:4:59,0,0,0,0,46,95,21,0,0,0,0,0,0,0,0,0,0,0,78,0,1.013,3.700,162,222.386,0.104,0.258,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:5:10,0,0,0,0,32,67,8,0,1,0,0,0,0,0,0,0,0,0,84,0,1.014,3.700,108,143.398,0.104,0.257,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:5:22,0,0,0,0,43,86,8,1,1,0,0,0,0,0,0,0,0,0,78,53,1.014,3.700,139,182.067,0.104,0.256,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:5:33,0,0,0,0,53,150,14,3,1,0,0,0,0,0,0,0,0,0,85,127,1.013,3.700,221,304.076,0.104,0.255,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:5:44,0,0,0,0,39,75,10,0,1,0,0,0,0,0,0,0,0,0,83,0,1.013,3.700,125,165.014,0.104,0.255,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:5:55,0,0,0,0,62,138,28,0,0,0,0,0,0,0,0,0,0,0,77,0,1.013,3.700,228,311.860,0.104,0.255,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:6:7,0,0,0,0,75,153,21,0,1,0,0,0,0,0,0,0,0,0,85,0,1.013,3.700,250,326.821,0.104,0.256,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:6:18,0,0,0,0,57,179,31,2,1,1,1,0,0,0,0,0,0,0,82,94,1.013,3.700,272,407.425,0.105,0.256,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:6:29,0,0,0,0,69,157,15,1,1,1,0,0,0,0,0,0,0,0,81,74,1.013,3.700,244,323.755,0.105,0.258,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:6:41,0,0,0,0,53,165,11,1,1,0,0,0,0,1,0,0,0,0,83,80,1.013,3.700,232,303.213,0.105,0.258,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:6:52,0,0,0,0,66,160,25,0,0,0,0,0,0,0,0,0,0,0,84,0,1.013,3.700,251,334.112,0.105,0.259,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:7:3,0,0,0,0,63,122,22,0,0,0,0,0,0,0,0,0,0,0,91,0,1.013,3.700,207,272.727,0.105,0.259,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:7:15,0,0,0,0,71,138,10,0,1,0,0,0,0,0,0,0,0,0,80,0,1.013,3.700,220,269.863,0.105,0.259,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:7:26,0,0,0,0,57,145,17,0,0,0,1,1,0,0,0,0,0,0,81,0,1.014,3.700,221,294.165,0.105,0.260,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:7:37,0,0,0,0,59,162,20,1,0,0,0,0,0,0,0,0,0,0,84,47,1.013,3.700,242,322.349,0.105,0.261,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:7:49,0,0,0,0,74,154,14,2,0,0,0,0,0,0,0,0,0,0,81,90,1.013,3.700,244,309.505,0.105,0.261,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:8:0,0,0,0,0,83,198,28,0,0,0,0,0,0,0,0,0,0,0,85,0,1.013,3.700,309,405.169,0.105,0.263,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:8:11,0,0,0,0,55,215,18,1,1,0,0,0,0,0,0,0,0,0,79,235,1.013,3.700,290,391.132,0.105,0.264,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:8:23,0,0,0,1,70,205,38,1,0,0,0,0,0,0,0,0,0,152,82,81,1.013,3.700,315,443.227,0.105,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:8:34,0,0,0,0,57,196,31,0,1,0,0,0,0,0,0,0,0,0,87,0,1.013,3.700,285,402.210,0.106,0.267,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:8:46,0,0,0,0,60,155,24,1,1,0,0,0,0,0,0,0,0,0,84,225,1.013,3.700,241,334.598,0.106,0.268,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:8:58,0,0,0,0,63,164,32,1,0,0,0,0,0,0,0,0,0,0,84,53,1.013,3.700,260,365.355,0.106,0.269,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:9:9,0,0,0,0,39,112,10,1,0,0,0,0,0,0,0,0,0,0,82,76,1.014,3.700,162,211.502,0.106,0.269,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:9:20,0,0,0,0,32,71,9,0,1,0,0,0,0,0,0,0,0,0,76,0,1.013,3.700,113,151.793,0.106,0.267,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:9:32,0,0,0,0,34,46,1,0,0,0,0,0,0,0,0,0,0,0,73,0,1.013,3.700,81,87.040,0.106,0.266,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:9:43,0,0,0,0,42,100,11,0,0,0,0,0,0,0,0,0,0,0,76,0,1.013,3.700,153,194.838,0.106,0.264,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:9:54,0,0,0,0,39,87,8,1,0,0,0,0,0,0,0,0,0,0,91,92,1.013,3.700,135,172.403,0.106,0.264,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:10:6,0,0,0,0,54,97,6,0,0,0,0,0,0,0,0,0,0,0,87,0,1.013,3.700,157,183.517,0.106,0.263,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:10:17,0,0,0,0,55,134,14,2,1,0,0,0,0,0,0,0,0,0,86,58,1.013,3.700,206,278.329,0.106,0.263,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:10:28,0,0,0,0,59,146,19,1,0,1,0,0,0,0,0,0,0,0,96,90,1.013,3.700,226,306.722,0.106,0.263,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:10:40,0,0,0,0,56,143,21,0,0,1,0,0,0,0,0,0,0,0,88,0,1.013,3.700,221,300.864,0.106,0.264,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:10:51,0,0,0,0,44,129,11,0,0,0,0,0,0,0,0,0,0,0,80,0,1.014,3.700,184,234.301,0.106,0.264,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:11:2,0,0,0,0,54,150,22,1,0,0,0,0,0,0,0,0,0,0,84,51,1.013,3.700,227,309.398,0.106,0.264,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:11:13,0,0,0,0,61,146,16,1,0,1,0,0,0,0,0,0,0,0,82,79,1.013,3.700,225,298.699,0.106,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:11:25,0,0,0,0,51,150,13,2,0,0,0,0,0,0,0,0,0,0,86,126,1.013,3.700,216,285.225,0.106,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:11:36,0,0,0,0,50,105,10,0,0,1,0,0,0,0,0,0,0,0,86,0,1.013,3.700,166,212.325,0.106,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:11:47,0,0,0,0,49,160,13,0,0,0,1,0,0,0,0,0,0,0,80,0,1.013,3.700,223,291.533,0.107,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:11:59,0,0,0,0,58,148,15,0,0,0,0,0,0,0,0,0,0,0,85,0,1.013,3.700,221,281.473,0.107,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:12:10,0,0,0,0,69,157,31,0,1,0,0,1,0,0,0,0,0,0,82,0,1.013,3.700,259,363.542,0.107,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:12:21,0,0,0,0,74,186,35,2,0,0,0,0,0,0,0,0,0,0,83,91,1.013,3.700,297,417.370,0.107,0.267,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:12:33,0,0,0,0,71,223,25,1,0,0,0,0,0,0,0,0,0,0,82,163,1.014,3.700,320,426.413,0.107,0.268,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:12:44,0,0,0,0,74,213,34,2,0,0,0,0,0,0,0,0,0,0,84,65,1.013,3.700,323,449.694,0.107,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:12:55,0,0,0,0,38,90,12,0,0,0,0,0,0,0,0,0,0,0,83,0,1.013,3.700,140,182.080,0.107,0.271,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:13:8,0,0,0,0,45,106,8,0,0,0,0,0,0,0,0,0,0,0,87,0,1.013,3.700,159,195.385,0.107,0.269,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:13:19,0,0,0,0,45,94,5,1,1,0,0,0,0,0,0,0,0,0,83,124,1.013,3.700,146,184.554,0.107,0.269,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:13:30,0,0,0,0,37,83,4,0,0,0,0,0,0,0,0,0,0,0,88,0,1.013,3.700,124,147.111,0.107,0.267,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:13:42,0,0,0,0,52,118,6,0,0,0,0,0,0,0,0,0,0,0,88,0,1.013,3.700,176,209.711,0.107,0.266,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:13:53,0,0,0,0,44,117,6,1,0,2,0,0,0,0,0,0,0,0,85,79,1.013,3.700,170,226.044,0.107,0.266,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:14:4,0,0,0,0,56,111,18,0,0,0,0,0,0,0,0,0,0,0,82,0,1.013,3.700,185,240.903,0.107,0.266,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:14:16,0,0,0,0,48,103,9,1,0,0,0,0,0,0,0,0,0,0,79,49,1.014,3.700,161,202.765,0.107,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:14:27,0,0,0,0,56,156,19,2,0,0,0,0,0,0,0,0,0,0,78,96,1.013,3.700,233,315.371,0.107,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:14:38,0,0,0,0,49,145,9,0,0,1,0,0,0,0,0,0,0,0,87,0,1.013,3.700,204,261.032,0.108,0.267,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:14:50,0,0,0,0,59,137,7,0,2,0,0,0,0,0,0,0,0,0,90,0,1.013,3.700,205,259.071,0.108,0.267,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:15:1,0,0,0,0,50,150,8,0,0,0,0,0,0,0,0,0,0,0,76,0,1.013,3.700,208,256.626,0.108,0.268,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:15:12,0,0,0,0,60,135,16,1,0,0,0,0,0,0,0,0,0,0,84,211,1.013,3.700,212,275.039,0.108,0.268,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:15:24,0,0,0,0,72,160,26,3,0,2,0,0,0,0,0,0,0,0,77,79,1.013,3.700,263,376.806,0.108,0.268,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:15:35,0,0,0,0,60,152,8,3,2,0,0,0,0,0,0,0,0,0,83,120,1.013,3.700,225,300.946,0.108,0.269,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:15:46,0,0,0,0,78,175,21,1,0,1,0,0,0,0,0,0,0,0,85,57,1.013,3.700,276,364.207,0.108,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:15:58,0,0,0,0,77,142,20,0,0,0,0,0,0,0,0,0,0,0,83,0,1.013,3.700,239,302.403,0.108,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:16:9,0,0,0,0,66,174,25,3,0,0,1,0,0,0,0,0,0,0,83,138,1.013,3.700,269,377.637,0.108,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:16:20,0,0,0,0,54,110,8,1,0,0,0,0,0,0,0,0,0,0,81,120,1.013,3.700,173,212.973,0.108,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:16:31,0,0,0,0,42,130,9,0,1,0,0,0,0,0,0,0,0,0,79,0,1.013,3.700,182,236.185,0.108,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:16:43,0,0,0,0,59,127,7,0,0,0,0,0,0,0,0,0,0,0,89,0,1.013,3.700,193,229.503,0.108,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:16:54,0,0,0,0,36,62,8,0,0,0,0,0,0,0,0,0,0,0,83,0,1.013,3.700,106,131.381,0.108,0.269,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:17:5,0,0,0,0,38,61,2,0,0,0,0,0,0,0,0,0,0,0,81,0,1.013,3.700,101,112.638,0.108,0.268,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:17:18,0,0,0,0,39,82,5,1,0,1,0,0,0,0,0,0,0,0,85,171,1.013,3.700,128,164.959,0.108,0.266,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:17:29,0,0,0,0,38,83,7,0,0,0,0,0,0,0,0,0,0,0,82,0,1.013,3.700,128,157.207,0.108,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:17:40,0,0,0,0,65,100,12,1,0,1,0,0,0,0,0,0,0,0,83,77,1.013,3.700,179,228.514,0.108,0.264,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:17:52,0,0,0,0,59,169,14,2,1,1,0,0,0,0,0,0,0,0,83,100,1.013,3.700,246,335.587,0.108,0.264,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:18:3,0,0,0,0,65,153,19,0,2,0,0,0,0,0,0,0,0,0,84,0,1.013,3.700,239,321.852,0.109,0.264,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:18:14,0,0,0,0,61,137,14,1,0,0,0,0,0,0,0,0,0,0,84,86,1.013,3.700,213,272.080,0.109,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:18:26,0,0,0,0,71,128,15,0,0,0,0,0,0,1,0,0,0,0,83,0,1.014,3.700,215,265.258,0.109,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:18:37,0,0,0,0,50,119,21,0,1,0,0,0,0,0,0,0,0,0,83,0,1.013,3.700,191,264.893,0.109,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:18:48,0,0,0,0,78,173,18,1,1,1,1,1,0,0,0,0,0,0,83,37,1.013,3.700,274,371.459,0.109,0.265,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:19:0,0,0,0,0,50,138,11,0,0,0,0,0,0,0,0,0,0,0,86,0,1.013,3.700,199,250.272,0.109,0.267,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:19:11,0,0,0,0,60,169,21,1,0,0,0,0,0,0,0,0,0,0,81,80,1.013,3.700,251,335.362,0.109,0.267,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:19:22,0,0,0,0,68,170,12,0,0,1,0,0,0,0,0,0,0,0,78,0,1.014,3.700,251,316.392,0.109,0.268,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:19:34,0,0,0,0,53,164,25,2,0,0,0,0,0,0,0,0,0,0,88,86,1.013,3.700,244,342.623,0.109,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:19:45,0,0,0,0,50,161,16,0,0,0,0,0,0,0,0,0,0,0,83,0,1.013,3.700,227,296.154,0.109,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:19:56,0,0,0,0,52,89,8,0,0,0,0,0,0,0,0,0,0,0,77,0,1.014,3.700,149,177.891,0.109,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:20:8,0,0,0,0,63,143,24,2,0,2,0,0,0,0,0,0,0,0,76,97,1.013,3.700,234,335.867,0.109,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:20:19,0,0,0,0,58,141,16,1,0,0,0,0,0,0,0,0,0,0,83,55,1.013,3.700,216,281.531,0.109,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:20:30,0,0,0,0,55,120,17,0,0,0,0,0,0,0,0,0,0,0,86,0,1.013,3.700,192,248.897,0.110,0.271,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:20:42,0,0,0,1,80,126,20,1,0,0,0,0,0,0,0,0,0,34,84,158,1.013,3.700,228,289.951,0.110,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:20:53,0,0,0,0,77,137,15,1,0,1,0,0,0,0,0,0,0,0,85,109,1.013,3.700,231,294.799,0.110,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:21:4,0,0,0,0,53,119,11,1,0,1,0,0,0,0,0,0,0,0,79,100,1.013,3.700,185,242.041,0.110,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:21:16,0,0,0,0,60,97,4,0,1,0,0,0,0,0,0,0,0,0,80,0,1.013,3.700,162,189.606,0.110,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:21:27,0,0,0,0,70,146,19,0,0,0,0,0,0,0,0,0,0,0,84,0,1.013,3.700,235,299.678,0.110,0.269,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:21:39,0,0,0,0,92,158,14,1,0,0,0,0,0,0,0,0,0,0,80,80,1.013,3.700,265,321.079,0.110,0.270,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:21:51,0,0,0,0,65,218,37,0,1,0,0,0,0,0,0,0,0,0,79,0,1.013,3.700,321,455.433,0.110,0.271,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:22:2,0,0,0,0,85,144,16,0,0,0,0,0,0,0,0,0,0,0,83,0,1.013,3.700,245,298.010,0.110,0.272,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
14/7/18 0:22:13,0,0,0,0,73,169,17,0,0,0,0,0,0,0,0,0,0,0,78,0,1.013,3.700,259,325.694,0.110,0.272,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
