Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
21/7/18 0:4:1,0,0,0,30,11,6,2,0,0,0,0,0,0,0,0,0,0,51,46,0,1.013,3.700,49,33.127,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:4:12,0,0,0,27,9,3,0,1,0,0,0,0,0,0,0,0,0,44,44,52,1.013,3.700,40,26.514,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:4:24,0,0,0,22,11,4,1,0,0,0,0,0,0,0,0,0,0,46,61,0,1.013,3.700,38,24.331,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:4:36,0,0,0,34,14,10,0,0,0,0,0,0,0,0,0,0,0,41,58,0,1.013,3.700,58,35.700,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:4:47,0,0,0,25,8,4,2,0,0,0,0,0,0,0,0,0,0,49,34,0,1.013,3.700,39,26.531,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:4:58,0,0,0,33,10,4,0,0,0,0,0,0,0,0,0,0,0,43,23,0,1.013,3.700,47,24.677,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:5:10,0,0,0,23,12,4,0,0,0,0,0,0,0,0,0,0,0,50,58,0,1.013,3.700,39,22.266,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:5:21,0,0,1,36,19,6,0,0,0,0,0,0,0,0,0,0,0,55,41,0,1.013,3.700,62,34.832,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:5:32,0,0,0,33,10,3,0,0,0,0,0,0,0,0,0,0,0,43,60,0,1.013,3.700,46,23.363,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:5:44,0,0,0,37,12,1,0,0,0,0,0,0,0,0,0,0,0,49,72,0,1.013,3.700,50,23.635,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:5:55,0,0,1,30,14,4,1,0,1,0,0,0,0,0,0,0,0,54,43,0,1.014,3.700,51,37.826,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:6:6,0,0,0,35,15,7,0,0,0,0,0,0,0,0,0,0,0,46,43,0,1.013,3.700,57,32.830,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:6:18,0,0,0,32,12,3,0,0,0,0,0,0,0,0,0,0,0,51,50,0,1.013,3.700,47,24.366,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:6:29,0,0,1,24,11,3,0,1,0,0,0,0,0,0,0,0,0,43,28,49,1.013,3.700,40,26.930,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:6:40,0,0,0,35,18,6,0,0,0,0,0,0,0,0,0,0,0,44,58,0,1.013,3.700,59,33.589,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:6:52,0,0,1,21,8,2,0,0,0,0,0,0,0,0,0,0,0,47,41,0,1.013,3.700,32,16.290,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:7:3,0,0,0,32,11,3,1,0,0,0,0,0,0,0,0,0,0,48,31,0,1.013,3.700,47,26.810,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:7:14,0,0,1,35,14,1,1,0,1,0,0,0,0,0,0,0,0,46,15,0,1.013,3.700,53,35.784,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:7:26,0,0,0,27,10,3,0,0,0,0,0,0,0,0,0,0,0,53,32,0,1.014,3.700,40,21.088,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:7:37,0,0,1,32,7,9,0,0,0,0,0,0,0,0,0,0,0,45,51,0,1.013,3.700,49,28.963,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:7:48,0,0,0,28,6,6,0,0,0,0,0,0,0,0,0,0,0,50,63,0,1.013,3.700,40,22.644,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:8:0,0,0,1,36,10,4,1,0,0,0,0,0,0,0,0,0,0,49,72,0,1.013,3.700,52,29.122,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:8:11,0,0,1,25,8,3,0,1,0,0,0,0,0,0,0,0,0,49,33,47,1.013,3.700,38,25.236,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:8:22,0,0,1,31,10,6,2,0,0,0,0,0,0,0,0,0,0,57,29,0,1.013,3.700,50,32.988,0.028,0.027,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:8:34,0,0,0,31,19,1,2,0,0,0,0,0,0,0,0,0,0,57,71,0,1.013,3.700,53,32.467,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:8:46,0,0,0,29,14,4,0,0,0,0,0,0,0,0,0,0,0,53,36,0,1.013,3.700,47,25.924,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:8:57,0,0,1,35,12,3,0,0,0,0,0,0,0,0,0,0,0,51,57,0,1.013,3.700,51,25.675,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:9:9,0,0,1,40,11,3,2,0,0,0,0,0,0,0,0,0,0,49,22,0,1.014,3.700,57,33.150,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:9:20,0,0,0,27,19,2,0,0,0,0,0,0,0,0,0,0,0,42,20,0,1.013,3.700,48,25.993,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:9:31,0,0,1,34,15,4,1,0,0,0,0,0,0,0,0,0,0,42,34,0,1.013,3.700,55,31.817,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:9:42,0,0,0,37,13,3,1,0,0,0,0,0,0,0,0,0,0,52,44,0,1.014,3.700,54,30.088,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:9:54,0,0,0,29,11,4,0,0,0,0,0,0,0,0,0,0,0,45,40,0,1.013,3.700,44,23.851,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:10:5,0,0,0,31,14,5,1,0,0,0,0,0,0,0,0,0,0,46,39,0,1.013,3.700,51,31.130,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:10:16,0,0,0,37,14,6,2,0,0,0,0,0,0,0,0,0,0,50,39,0,1.013,3.700,59,37.854,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:10:28,0,0,1,28,7,8,1,0,1,0,0,0,0,0,0,0,0,55,48,0,1.013,3.700,46,37.486,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:10:39,0,0,0,27,11,4,1,0,0,0,0,0,0,0,0,0,0,45,75,0,1.013,3.700,43,26.227,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:10:50,0,0,0,32,8,4,2,0,0,0,0,0,0,0,0,0,0,49,67,0,1.013,3.700,46,29.186,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:11:2,0,0,1,39,14,2,0,0,0,0,0,0,0,0,0,0,0,46,36,0,1.013,3.700,56,27.261,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:11:13,0,0,1,28,9,8,0,0,0,0,0,0,0,0,0,0,0,53,56,0,1.013,3.700,46,27.515,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:11:24,0,0,0,36,14,5,0,0,0,0,0,0,0,0,0,0,0,49,40,0,1.013,3.700,55,29.891,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:11:36,0,0,1,32,14,2,0,0,0,0,0,0,0,0,0,0,0,46,35,0,1.013,3.700,49,24.606,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:11:47,0,0,0,30,12,4,2,0,0,0,0,0,0,0,0,0,0,51,49,0,1.013,3.700,48,31.191,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:11:58,0,0,0,23,13,2,0,0,0,0,0,0,0,0,0,0,0,41,73,0,1.013,3.700,38,20.331,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:12:10,0,0,0,39,9,7,1,0,0,0,0,0,0,0,0,0,0,47,47,0,1.013,3.700,56,33.336,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:12:21,0,0,1,37,8,3,0,0,0,0,0,0,0,0,0,0,0,45,30,0,1.013,3.700,49,23.670,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:12:32,0,0,0,26,12,7,0,0,0,0,0,0,0,0,0,0,0,51,60,0,1.013,3.700,45,27.344,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:12:44,0,0,2,46,16,6,1,0,0,0,0,0,0,0,0,0,0,44,53,0,1.013,3.700,71,39.857,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:12:55,0,0,2,38,10,7,0,1,0,0,0,0,0,0,0,0,0,47,54,80,1.013,3.700,58,36.973,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:13:7,0,0,0,22,14,5,0,0,0,0,0,0,0,0,0,0,0,47,52,0,1.013,3.700,41,24.582,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:13:19,0,0,1,40,11,5,0,0,0,0,0,0,0,0,0,0,0,47,55,0,1.013,3.700,57,29.507,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:13:30,0,0,0,27,14,4,1,0,0,0,0,0,0,0,0,0,0,54,25,0,1.013,3.700,46,28.300,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:13:41,0,0,1,29,14,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,1.013,3.700,45,29.060,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:13:53,0,0,0,29,15,2,0,0,1,0,0,0,0,0,0,0,0,44,48,0,1.013,3.700,47,32.205,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:14:4,0,0,0,34,18,6,1,0,0,1,0,0,0,0,0,0,0,52,39,0,1.013,3.700,60,44.874,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:14:15,0,0,0,35,14,6,0,0,1,0,0,0,0,0,0,0,0,46,54,0,1.013,3.700,56,39.043,0.028,0.028,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:14:27,0,0,0,33,21,1,0,0,1,0,0,0,0,0,0,0,0,46,47,0,1.013,3.700,56,36.554,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:14:38,0,0,1,33,17,3,0,0,0,0,0,0,0,0,0,0,0,50,59,0,1.013,3.700,54,28.372,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:14:49,0,0,1,31,15,7,2,0,0,0,0,0,0,0,0,0,0,50,47,0,1.013,3.700,56,37.755,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:15:0,0,0,1,41,15,4,1,1,0,0,0,0,0,0,0,0,0,51,27,94,1.013,3.700,63,40.588,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:15:12,0,0,0,36,13,5,0,0,1,0,0,0,0,0,0,0,0,55,32,0,1.013,3.700,55,37.418,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:15:23,0,0,1,35,15,4,0,0,0,0,0,0,0,0,0,0,0,48,43,0,1.013,3.700,55,29.062,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:15:34,0,0,0,26,15,3,0,0,0,0,0,0,0,0,0,0,0,45,51,0,1.013,3.700,44,24.163,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:15:46,0,0,0,37,8,2,0,0,0,0,0,0,0,0,0,0,0,46,35,0,1.013,3.700,47,22.186,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:15:57,0,0,0,47,17,4,1,0,0,0,0,0,0,0,0,0,0,46,21,0,1.013,3.700,69,37.957,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:16:8,0,0,0,38,8,3,1,0,0,0,0,0,0,0,0,0,0,48,29,0,1.013,3.700,50,27.013,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:16:20,0,0,1,29,11,5,2,1,0,0,0,0,0,0,0,0,0,46,48,60,1.013,3.700,49,37.722,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:16:31,0,0,1,25,16,5,0,1,0,0,0,0,0,0,0,0,0,49,36,81,1.013,3.700,48,33.390,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:16:42,0,0,0,39,9,7,0,0,0,0,0,0,0,0,0,0,0,43,49,0,1.013,3.700,55,30.201,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:16:54,0,0,1,35,16,2,1,0,1,0,0,0,0,0,0,0,0,44,23,0,1.013,3.700,56,38.478,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:17:5,0,0,0,25,13,2,1,1,0,0,0,0,0,0,0,0,0,51,59,23,1.013,3.700,42,30.341,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:17:17,0,0,2,37,10,6,0,0,0,0,0,0,0,0,0,0,0,53,35,0,1.013,3.700,55,29.164,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:17:29,0,0,0,32,9,4,1,0,0,0,0,0,0,0,0,0,0,59,45,0,1.013,3.700,46,26.742,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:17:40,0,0,4,38,11,7,1,0,0,0,0,0,0,0,0,0,0,45,58,0,1.013,3.700,61,35.026,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:17:51,0,0,0,34,7,3,0,0,0,0,1,0,0,0,0,0,0,43,29,0,1.013,3.700,45,28.460,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:18:3,0,0,0,36,8,6,0,1,0,0,0,0,0,0,0,0,0,48,42,27,1.013,3.700,51,33.176,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:18:14,0,0,1,36,11,4,0,0,0,1,0,0,0,0,0,0,0,48,37,0,1.013,3.700,53,35.205,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:18:25,0,0,0,30,13,3,0,0,0,0,0,0,0,0,0,0,0,55,25,0,1.013,3.700,46,24.298,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:18:37,0,0,0,30,9,5,0,0,0,0,0,0,0,0,0,0,0,45,39,0,1.013,3.700,44,24.161,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:18:48,0,0,2,25,9,2,0,0,0,0,0,0,0,0,0,0,0,50,20,0,1.013,3.700,38,18.669,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:18:59,0,0,0,29,8,4,1,1,0,0,0,0,0,0,0,0,0,48,28,74,1.013,3.700,43,31.029,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:19:11,0,0,0,26,5,4,1,0,0,0,0,0,0,0,0,0,0,48,44,0,1.013,3.700,36,21.703,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:19:22,0,0,1,33,17,3,0,0,0,0,0,0,0,0,0,0,0,49,36,0,1.013,3.700,54,28.372,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:19:33,0,0,0,40,17,1,1,0,0,0,0,0,0,0,0,0,0,46,101,0,1.013,3.700,59,31.363,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:19:45,0,0,2,37,19,3,0,0,0,0,0,0,0,0,0,0,0,53,25,0,1.013,3.700,61,31.442,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:19:56,0,0,0,39,10,2,3,0,1,0,0,0,0,0,0,0,0,47,22,0,1.013,3.700,55,41.948,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:20:7,0,0,1,33,6,3,0,0,0,0,0,0,0,0,0,0,0,39,35,0,1.013,3.700,43,20.771,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:20:18,0,0,3,36,13,1,0,1,0,0,0,0,0,0,0,0,0,41,17,91,1.013,3.700,54,30.579,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:20:30,0,0,1,38,15,2,0,0,0,0,0,0,0,0,0,0,0,43,47,0,1.013,3.700,56,27.573,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:20:41,0,0,2,28,8,4,2,0,0,0,0,0,0,0,0,0,0,48,31,0,1.013,3.700,44,28.013,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:20:52,0,0,0,40,14,3,1,0,0,0,0,0,0,0,0,0,0,46,56,0,1.013,3.700,58,31.917,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:21:4,0,0,1,27,15,4,0,0,0,0,0,0,0,0,0,0,0,46,61,0,1.013,3.700,47,26.028,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:21:15,0,0,2,24,14,5,2,0,0,0,0,0,0,0,0,0,0,44,53,0,1.013,3.700,47,31.955,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:21:26,0,0,1,34,4,2,1,0,0,0,0,0,0,0,0,0,0,45,86,0,1.013,3.700,42,21.591,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:21:39,0,0,1,28,5,3,0,0,0,0,0,0,0,0,0,0,0,48,26,0,1.013,3.700,37,18.185,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:21:50,0,0,0,37,9,1,0,0,0,0,0,0,0,0,0,0,0,50,103,0,1.013,3.700,47,21.563,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:22:1,0,0,4,32,13,3,0,0,0,0,0,0,0,0,0,0,0,49,63,0,1.013,3.700,52,25.745,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
21/7/18 0:22:13,0,0,0,26,9,4,0,0,0,0,0,0,0,0,0,0,0,52,52,0,1.013,3.700,39,21.331,0.028,0.029,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
