Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
15/7/18 7:14:47,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,37,80,0,1.013,3.700,3,2.383,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:14:59,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,2,1.382,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:15:10,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,82,0,1.013,3.700,4,4.631,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:15:22,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,79,58,1.014,3.700,4,8.811,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:15:33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1.013,3.700,1,1.313,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:15:44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1.013,3.700,1,1.313,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:15:56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,2,3.826,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:16:7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,106,103,0,1.013,3.700,2,1.693,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:16:18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1.013,3.700,2,2.627,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:16:30,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,29,0,1.013,3.700,3,7.584,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:16:41,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1.013,3.700,3,3.318,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:16:52,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,46,150,0,1.013,3.700,3,10.221,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:17:4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1.013,3.700,1,1.313,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:17:15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,1.013,3.700,1,6.116,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:17:26,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,161,0,1.013,3.700,5,8.965,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:17:37,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,1.013,3.700,2,1.070,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:17:49,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.013,3.700,2,9.219,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:18:0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,5,8.343,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:18:11,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1.013,3.700,4,3.386,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:18:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,0,0.000,0.015,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:18:34,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,3,4.517,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:18:45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,1,0.691,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:18:57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.013,3.700,1,1.313,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:19:8,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,40,78,0,1.013,3.700,4,3.385,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:19:20,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,1.013,3.700,7,5.619,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:19:32,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,36,48,27,1.013,3.700,5,8.672,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:19:43,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1.013,3.700,8,2.411,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:19:54,0,0,2,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,54,0,1.013,3.700,8,14.505,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:20:6,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.014,3.700,5,2.000,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:20:17,0,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,54,31,0,1.013,3.700,10,7.379,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:20:28,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,90,71,0,1.013,3.700,10,3.482,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:20:40,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,81,0,0,1.013,3.700,7,9.663,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:20:51,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,46,0,0,1.013,3.700,6,5.135,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:21:2,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,65,47,0,1.013,3.700,9,3.725,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:21:14,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,66,47,47,1.013,3.700,6,9.363,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:21:25,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,40,64,0,1.013,3.700,5,3.557,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:21:36,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1.014,3.700,11,4.899,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:21:48,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,42,0,114,1.013,3.700,6,8.117,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:21:59,0,0,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,37,128,0,1.013,3.700,10,8.618,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:22:10,0,0,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,67,31,0,1.014,3.700,8,10.718,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:22:22,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,1.013,3.700,5,2.312,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:22:33,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,36,27,0,1.013,3.700,4,2.036,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:22:44,0,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,78,76,0,1.013,3.700,7,14.286,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:22:55,0,0,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,69,49,47,1.013,3.700,9,18.131,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:23:7,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,47,17,0,1.013,3.700,7,6.345,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:23:18,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1.013,3.700,5,2.312,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:23:30,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,58,82,0,1.013,3.700,8,4.487,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:23:42,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,5,5.899,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:23:53,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,36,0,0,1.013,3.700,3,11.732,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:24:4,0,0,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,41,0,29,1.013,3.700,8,9.291,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:24:16,0,0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,33,70,0,1.013,3.700,11,5.523,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:24:27,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1.013,3.700,8,3.035,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:24:38,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1.013,3.700,9,3.414,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:24:50,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,51,0,0,1.013,3.700,7,5.515,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:25:1,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,41,90,0,1.013,3.700,7,5.146,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:25:12,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,61,0,65,1.013,3.700,8,12.150,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:25:24,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1.013,3.700,6,2.380,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:25:35,0,0,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,47,121,0,1.014,3.700,13,7.110,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:25:46,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,56,55,0,1.013,3.700,4,2.244,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:25:58,0,0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,54,102,0,1.013,3.700,8,14.459,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:26:9,0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,36,108,0,1.013,3.700,10,6.653,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:26:20,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,0,1.013,3.700,7,4.788,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:26:32,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,55,137,0,1.013,3.700,7,6.449,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:26:43,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,8,5.167,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:26:54,0,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,27,36,0,1.013,3.700,9,4.763,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:27:6,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1.013,3.700,4,1.933,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:27:17,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,44,39,0,1.013,3.700,5,2.934,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:27:28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,2,0.344,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:27:40,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,1.013,3.700,7,2.656,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:27:52,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1.013,3.700,3,1.449,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:28:3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,1.013,3.700,4,8.031,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:28:15,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1.013,3.700,3,1.449,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:28:26,0,0,3,6,1,1,1,0,0,0,0,0,0,0,0,0,0,51,23,0,1.013,3.700,12,7.930,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:28:37,0,0,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,54,84,0,1.013,3.700,14,4.895,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:28:48,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,84,56,1.013,3.700,5,7.945,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:29:0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.013,3.700,10,4.001,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:29:11,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,1.013,3.700,4,1.933,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:29:22,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,39,89,0,1.014,3.700,6,5.389,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:29:34,0,0,2,7,2,1,0,1,0,0,0,0,0,0,0,0,0,54,48,62,1.013,3.700,13,11.810,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:29:45,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1.013,3.700,7,2.551,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:29:56,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,1.013,3.700,8,3.035,0.015,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:30:8,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,62,77,0,1.013,3.700,7,4.315,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:30:19,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,65,0,0,1.013,3.700,10,5.718,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:30:30,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,5,1.481,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:30:42,0,0,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,65,54,0,1.013,3.700,9,12.913,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:30:53,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,50,17,0,1.013,3.700,7,4.005,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:31:4,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1.013,3.700,6,2.691,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:31:16,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,79,0,0,1.013,3.700,7,5.307,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:31:27,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,1.013,3.700,6,1.445,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:31:38,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,57,69,0,1.013,3.700,6,5.965,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:31:50,0,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,53,72,0,1.014,3.700,8,9.065,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:32:1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,1.013,3.700,4,1.309,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:32:13,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1.013,3.700,7,2.032,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:32:25,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.014,3.700,5,2.519,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:32:36,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,5,7.305,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:32:47,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,8,2.308,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:32:59,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,66,0,0,1.013,3.700,6,5.759,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:33:10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1.013,3.700,2,0.551,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:33:21,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1.013,3.700,10,3.793,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:33:33,0,0,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,72,90,0,1.013,3.700,9,15.980,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:33:44,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71,74,0,1.013,3.700,3,1.864,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:33:55,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,39,46,0,1.013,3.700,6,3.209,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:34:6,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,46,17,51,1.013,3.700,6,8.739,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:34:18,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.014,3.700,4,0.894,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:34:29,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,42,41,80,1.013,3.700,8,9.187,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:34:40,0,0,2,4,4,1,0,1,0,0,0,0,0,0,0,0,0,95,65,55,1.013,3.700,12,12.054,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:34:52,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,122,108,0,1.013,3.700,3,1.864,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:35:3,0,0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,50,64,0,1.013,3.700,10,7.483,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:35:14,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1.013,3.700,5,1.689,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:35:26,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,7,1.825,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:35:37,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,1.013,3.700,2,1.070,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:35:48,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,53,0,0,1.013,3.700,7,13.145,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:36:0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,46,88,0,1.013,3.700,7,4.212,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:36:11,0,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,37,0,50,1.013,3.700,7,8.912,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:36:22,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1.013,3.700,5,1.793,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:36:35,0,0,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,68,48,0,1.013,3.700,10,8.567,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:36:46,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,44,47,106,1.013,3.700,7,9.118,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:36:57,0,0,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,52,0,0,1.013,3.700,9,6.066,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:37:9,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,40,0,76,1.013,3.700,7,8.393,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:37:20,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,32,47,0,1.013,3.700,7,4.108,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:37:31,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,8,2.723,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:37:43,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,51,50,0,1.013,3.700,8,3.345,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:37:54,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37,21,0,1.013,3.700,3,1.864,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
15/7/18 7:38:5,0,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,66,45,0,1.013,3.700,10,5.247,0.014,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
