Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
13/7/18 0:2:8,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,76,0,1.013,3.700,8,15.544,0.026,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:2:19,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,88,104,1.013,3.700,4,9.434,0.026,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:2:30,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1.013,3.700,10,10.021,0.026,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:2:42,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,71,62,1.013,3.700,10,16.646,0.026,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:2:53,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1.014,3.700,9,10.575,0.026,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:3:4,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1.013,3.700,17,16.103,0.026,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:3:16,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,118,0,1.013,3.700,14,14.030,0.026,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:3:27,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,86,0,1.013,3.700,9,8.708,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:3:38,0,0,0,0,17,9,3,0,0,0,0,0,0,0,0,0,0,0,80,0,1.013,3.700,29,32.972,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:3:49,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1.013,3.700,11,9.467,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:4:1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,81,0,1.013,3.700,6,7.835,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:4:12,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,150,0,1.013,3.700,6,5.390,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:4:24,0,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,72,0,1.013,3.700,10,16.303,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:4:36,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,103,0,1.013,3.700,4,6.453,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:4:47,0,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,86,0,1.013,3.700,15,17.165,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:4:58,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,66,0,1.013,3.700,11,14.356,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:5:10,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,76,0,1.013,3.700,7,7.903,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:5:21,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1.013,3.700,3,3.318,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:5:32,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,153,100,0,1.013,3.700,10,12.154,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:5:44,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,93,0,1.013,3.700,9,14.219,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:5:55,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,101,0,1.013,3.700,3,7.584,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:6:6,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,76,0,1.014,3.700,9,11.152,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:6:18,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,67,0,1.013,3.700,8,8.594,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:6:29,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,63,0,1.013,3.700,11,16.800,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:6:40,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,60,0,1.013,3.700,9,12.397,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:6:52,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,102,0,1.013,3.700,10,13.710,0.026,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:7:3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,7,4.836,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:7:14,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1.013,3.700,11,9.467,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:7:26,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,81,0,1.013,3.700,13,16.360,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:7:37,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1.013,3.700,6,4.768,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:7:48,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1.013,3.700,12,13.893,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:8:0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,148,0,1.013,3.700,8,8.594,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:8:11,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,95,0,1.013,3.700,4,4.009,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:8:22,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,69,154,1.013,3.700,8,20.067,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:8:34,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1.013,3.700,5,5.322,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:8:46,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,54,0,1.013,3.700,7,10.970,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:8:57,0,0,0,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,99,55,1.013,3.700,14,21.277,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:9:9,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1.013,3.700,5,5.322,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:9:20,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,135,0,1.013,3.700,7,7.326,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:9:31,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,51,67,1.013,3.700,6,11.438,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:9:42,0,0,0,0,4,3,2,0,1,0,0,0,0,0,0,0,0,0,124,0,1.013,3.700,10,21.192,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:9:54,0,0,0,0,4,3,0,1,1,0,0,0,0,0,0,0,0,0,98,92,1.013,3.700,9,21.038,0.026,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:10:5,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,84,82,1.013,3.700,10,17.269,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:10:16,0,0,0,0,7,5,3,0,0,0,0,0,0,0,0,0,0,0,78,0,1.013,3.700,15,20.809,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:10:28,0,0,0,1,5,4,1,0,1,0,0,0,0,0,0,0,0,202,64,0,1.013,3.700,12,20.440,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:10:39,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,88,79,1.013,3.700,9,21.466,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:10:50,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,97,0,1.013,3.700,8,10.461,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:11:2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1.013,3.700,7,7.326,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:11:13,0,0,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,92,0,1.013,3.700,8,17.054,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:11:24,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,95,0,1.013,3.700,9,9.953,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:11:36,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,87,0,1.013,3.700,13,16.360,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:11:47,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1.013,3.700,9,9.330,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:11:58,0,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,165,125,1.013,3.700,9,15.333,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:12:10,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,109,0,1.014,3.700,5,9.588,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:12:21,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,74,0,1.013,3.700,9,12.974,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:12:32,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1.013,3.700,11,12.579,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:12:44,0,0,0,0,5,2,0,1,1,0,0,0,0,0,0,0,0,0,96,67,1.013,3.700,9,20.415,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:12:55,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,107,0,1.013,3.700,6,8.457,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:13:7,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,110,129,1.013,3.700,14,18.833,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:13:19,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,87,134,1.013,3.700,10,17.269,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:13:30,0,0,0,0,8,3,1,0,0,0,1,0,0,0,0,0,0,0,78,0,1.013,3.700,13,19.392,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:13:41,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1.013,3.700,9,9.953,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:13:53,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,139,0,1.013,3.700,8,19.810,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:14:4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1.013,3.700,7,5.459,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:14:15,0,0,0,0,8,7,1,0,0,0,0,1,0,0,0,0,0,0,72,0,1.013,3.700,17,22.125,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:14:27,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,1.013,3.700,8,8.594,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:14:38,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1.013,3.700,11,10.090,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:14:49,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,71,0,1.013,3.700,9,13.596,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:15:0,0,0,0,0,5,9,2,0,0,0,0,0,0,0,0,0,0,0,107,0,1.013,3.700,16,21.545,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:15:12,0,0,0,0,5,3,1,1,1,0,0,0,0,0,0,0,0,0,87,81,1.013,3.700,11,24.864,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:15:23,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,56,0,1.013,3.700,7,6.081,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:15:34,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,94,0,1.013,3.700,18,16.793,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:15:46,0,0,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,64,0,1.013,3.700,13,16.325,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:15:57,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,56,0,1.013,3.700,5,4.699,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:16:8,0,0,0,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,85,54,1.013,3.700,10,20.335,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:16:20,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1.013,3.700,9,7.463,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:16:31,0,0,0,0,6,5,1,0,1,0,0,0,0,0,0,0,0,0,77,0,1.013,3.700,13,22.065,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:16:42,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,102,0,1.013,3.700,5,5.322,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:16:54,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,111,0,1.014,3.700,8,10.461,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:17:5,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,135,0,1.013,3.700,13,16.360,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:17:17,0,0,0,0,9,6,0,1,0,0,0,0,0,0,0,0,0,0,106,86,1.013,3.700,16,20.215,0.026,0.015,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:17:29,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,116,0,1.013,3.700,7,11.557,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:17:40,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,116,0,1.013,3.700,8,11.661,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:17:51,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,92,0,1.013,3.700,11,18.045,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:18:3,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,52,0,1.013,3.700,12,15.092,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:18:14,0,0,0,0,2,5,3,1,0,0,0,0,0,0,0,0,0,0,166,81,1.013,3.700,11,23.470,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:18:25,0,0,0,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,54,83,1.013,3.700,11,17.959,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:18:37,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1.013,3.700,12,11.403,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:18:48,0,0,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,68,62,1.013,3.700,10,14.202,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:18:59,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,81,0,1.013,3.700,10,11.843,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:19:11,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,78,0,1.013,3.700,13,16.360,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:19:22,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,93,0,1.013,3.700,11,10.090,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:19:33,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,70,0,1.013,3.700,8,10.461,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:19:45,0,0,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,76,0,1.013,3.700,13,17.605,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:19:56,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,98,0,1.013,3.700,8,9.216,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:20:7,0,0,0,0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,65,0,1.013,3.700,14,17.719,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:20:18,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,111,0,1.013,3.700,8,16.477,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:20:30,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,65,0,1.013,3.700,9,9.907,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:20:41,0,0,0,0,3,5,2,1,0,0,0,0,0,0,0,0,0,0,72,162,1.013,3.700,11,21.026,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:20:52,0,0,0,0,7,2,1,2,0,0,0,0,0,0,0,0,0,0,78,167,1.013,3.700,12,22.831,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:21:4,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,99,79,1.013,3.700,8,14.642,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:21:15,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1.013,3.700,8,6.150,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:21:26,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,76,0,1.013,3.700,8,9.217,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:21:39,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,42,0,1.013,3.700,11,15.556,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:21:50,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,75,0,1.013,3.700,12,11.980,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:22:1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1.013,3.700,5,4.699,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
13/7/18 0:22:13,0,0,0,0,8,5,2,2,0,0,0,0,0,0,0,0,0,0,67,173,1.013,3.700,17,30.598,0.026,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
