Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
12/7/18 10:32:6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,73,0,1.013,3.700,4,4.631,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:32:18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,125,0,1.013,3.700,3,3.940,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:32:29,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,100,0,1.013,3.700,6,10.901,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:32:40,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,77,0,1.013,3.700,5,7.144,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:32:52,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,120,127,1.013,3.700,5,13.191,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:33:4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,139,0,1.013,3.700,4,7.075,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:33:15,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,121,0,1.013,3.700,6,11.524,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:33:27,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,63,0,1.013,3.700,4,15.185,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:33:38,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,76,81,1.028,3.700,5,11.210,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:33:49,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,169,0,1.013,3.700,2,2.627,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:34:1,0,0,0,0,1,3,3,1,0,1,0,0,0,0,0,0,0,0,102,125,1.013,3.700,9,28.681,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:34:12,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,77,0,1.013,3.700,5,7.766,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:34:23,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,86,0,1.013,3.700,8,15.972,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:34:35,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,122,0,1.013,3.700,4,10.719,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:34:46,0,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,64,0,1.013,3.700,12,23.624,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:34:57,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,93,0,1.013,3.700,4,12.468,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:35:9,0,0,0,2,13,3,1,1,0,0,0,0,0,0,0,0,0,93,83,69,1.013,3.700,20,22.932,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:35:20,0,0,0,1,14,7,1,0,0,0,0,0,0,0,0,0,0,17,111,0,1.013,3.700,23,22.381,0.013,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:35:31,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,101,0,1.013,3.700,13,13.339,0.014,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
Message: <SD Card Remove> button pressed.
