Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
27/7/18 0:4:25,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,35,0,0,1.013,3.700,7,13.249,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:4:36,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,37,0,31,1.013,3.700,4,7.877,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:4:47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,1,0.379,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:4:59,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,4,1.309,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:5:10,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,27,25,0,1.013,3.700,6,6.589,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:5:21,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,54,36,0,1.013,3.700,6,4.144,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:5:33,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1.013,3.700,4,1.621,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:5:44,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,37,25,0,1.013,3.700,4,3.074,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:5:55,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,5,2.105,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:6:7,0,0,0,4,1,0,2,0,0,0,0,0,1,0,0,0,0,32,0,0,1.013,3.700,8,10.686,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:6:18,0,0,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,57,17,31,1.014,3.700,9,10.604,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:6:29,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,1.014,3.700,7,2.447,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:6:41,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,61,0,0,1.013,3.700,5,4.964,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:6:52,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1.013,3.700,3,1.138,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:7:3,0,0,1,6,2,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,10,6.964,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:7:15,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,39,25,45,1.013,3.700,6,11.495,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:7:26,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,45,25,0,1.013,3.700,4,2.451,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:7:37,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,4,1.829,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:7:48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1.013,3.700,1,0.379,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:8:0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,43,21,0,1.013,3.700,5,4.388,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:8:11,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,3,4.205,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:8:22,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,42,0,0,1.013,3.700,6,5.447,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:8:34,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,75,102,1.013,3.700,3,7.601,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:8:46,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1.013,3.700,7,3.278,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:8:57,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,56,0,27,1.013,3.700,4,7.566,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:9:9,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,48,0,58,1.013,3.700,8,9.706,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:9:20,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,71,23,0,1.013,3.700,4,2.244,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:9:31,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,53,0,0,1.013,3.700,5,4.964,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:9:43,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,44,28,91,1.013,3.700,7,11.506,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:9:54,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,66,27,0,1.013,3.700,6,6.381,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:10:5,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,33,0,33,1.013,3.700,5,10.701,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:10:17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1.013,3.700,2,1.070,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:10:28,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,40,77,0,1.014,3.700,5,2.727,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:10:39,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,2,0.551,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:10:51,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,52,21,0,1.013,3.700,3,2.072,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:11:2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,25,102,0,1.013,3.700,4,2.763,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:11:13,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1.013,3.700,4,1.829,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:11:25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,2,3.307,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:11:36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,71,1.013,3.700,2,9.252,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:11:47,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1.013,3.700,4,1.517,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:11:59,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,4,2.245,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:12:10,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,1.013,3.700,7,6.346,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:12:21,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,47,0,1.013,3.700,3,10.533,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:12:33,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,69,51,0,1.013,3.700,6,4.144,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:12:44,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,51,0,0,1.013,3.700,8,6.101,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:12:55,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,36,25,0,1.013,3.700,5,2.551,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:13:8,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,64,19,0,1.013,3.700,6,3.521,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:13:19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,1,0.379,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:13:30,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1.013,3.700,8,3.969,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:13:41,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,49,27,0,1.013,3.700,5,3.142,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:13:53,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,42,21,0,1.013,3.700,7,3.589,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:14:4,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,1.013,3.700,6,2.380,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:14:15,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,8,5.686,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:14:27,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,53,103,0,1.013,3.700,6,3.314,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:14:38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1.013,3.700,3,1.138,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:14:49,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,45,57,0,1.013,3.700,4,4.319,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:15:1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17,19,0,1.013,3.700,3,2.072,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:15:12,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,1.013,3.700,4,4.273,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:15:23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1.013,3.700,1,1.313,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:15:35,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,43,56,51,1.013,3.700,6,9.570,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:15:46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,1.013,3.700,2,3.514,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:15:57,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1.013,3.700,5,1.896,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:16:9,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,51,40,27,1.013,3.700,6,9.258,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:16:20,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,30,23,0,1.013,3.700,5,3.454,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:16:31,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,46,24,0,1.013,3.700,5,4.076,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:16:43,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1.014,3.700,7,2.759,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:16:54,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,38,17,0,1.013,3.700,4,2.451,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:17:5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1.013,3.700,5,1.689,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:17:18,0,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,25,34,37,1.013,3.700,8,10.951,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:17:29,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1.013,3.700,3,1.449,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:17:40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.013,3.700,2,0.758,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:17:52,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.013,3.700,5,2.520,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:18:3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,29,23,0,1.013,3.700,6,3.209,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:18:14,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,42,63,0,1.013,3.700,6,4.455,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:18:26,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1.013,3.700,4,2.140,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:18:37,0,0,0,8,4,0,1,0,0,1,0,0,0,0,0,0,0,52,0,0,1.013,3.700,14,17.461,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:18:48,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,46,23,0,1.013,3.700,6,3.521,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:18:59,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,5,4.964,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:19:11,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,53,77,0,1.013,3.700,5,2.830,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:19:22,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,42,25,0,1.013,3.700,3,2.072,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:19:33,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1.013,3.700,7,3.071,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:19:45,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,28,47,0,1.013,3.700,5,3.142,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:19:56,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,55,19,0,1.013,3.700,6,11.359,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:20:7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,2,0.758,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:20:19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,2,1.070,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:20:30,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,58,94,0,1.013,3.700,7,4.834,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:20:41,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,0,0,51,91,0,1.013,3.700,11,9.107,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:20:53,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1.013,3.700,4,1.309,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:21:4,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,46,0,50,1.014,3.700,7,14.440,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:21:15,0,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,41,29,53,1.013,3.700,8,10.743,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:21:27,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,3,1.761,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:21:39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1.013,3.700,1,1.313,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:21:50,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,38,19,0,1.013,3.700,6,3.209,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:22:2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,0,0.000,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
27/7/18 0:22:13,0,0,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,48,0,0,1.013,3.700,8,13.836,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
