Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
17/7/18 0:12:10,0,0,0,1,13,7,3,0,1,1,0,0,0,0,0,0,0,65,68,0,1.013,3.700,26,44.706,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:12:21,0,0,0,2,15,4,1,2,1,0,0,0,0,0,0,0,0,107,62,104,1.013,3.700,25,39.961,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:12:32,0,0,0,3,10,15,2,0,0,0,0,0,0,0,0,0,0,124,67,0,1.013,3.700,30,34.017,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:12:44,0,0,0,0,14,6,1,0,1,0,0,0,0,0,0,0,0,0,86,0,1.013,3.700,22,28.906,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:12:55,0,0,0,2,23,14,3,2,0,0,0,0,0,0,0,0,0,71,64,75,1.013,3.700,44,56.674,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:13:7,0,0,0,2,23,21,5,1,0,0,0,0,0,0,0,0,0,115,75,80,1.014,3.700,52,66.020,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:13:19,0,0,0,2,30,14,3,1,0,0,0,0,0,0,0,0,0,116,68,114,1.013,3.700,50,55.395,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:13:30,0,0,0,3,27,7,5,0,0,0,0,0,0,0,0,0,0,98,83,0,1.013,3.700,42,44.662,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:13:41,0,0,0,2,25,14,2,0,0,0,0,0,0,0,0,0,0,112,68,0,1.013,3.700,43,42.689,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:13:53,0,0,0,2,11,7,4,0,0,0,0,0,0,0,0,0,0,45,77,0,1.013,3.700,24,30.092,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:14:4,0,0,0,4,22,9,2,0,0,0,0,0,0,0,0,0,0,63,63,0,1.013,3.700,37,34.807,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:14:15,0,0,0,1,20,15,4,1,1,0,0,0,0,0,0,0,0,210,92,60,1.013,3.700,42,60.772,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:14:27,0,0,0,3,15,4,3,1,0,0,0,0,0,0,0,0,0,128,77,82,1.013,3.700,26,32.277,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:14:38,0,0,0,4,17,17,3,0,0,0,0,0,0,0,0,0,0,58,77,0,1.013,3.700,41,44.995,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:14:49,0,0,0,2,27,16,3,1,0,0,0,0,0,0,0,0,0,27,63,51,1.013,3.700,49,55.950,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:15:1,0,0,0,0,20,17,3,1,0,1,0,0,0,0,0,0,0,0,98,154,1.013,3.700,42,60.195,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:15:12,0,0,0,0,27,13,2,2,0,0,0,0,0,0,0,0,0,0,71,64,1.013,3.700,44,54.232,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:15:23,0,0,0,0,15,7,4,1,0,0,0,0,0,0,0,0,0,0,63,110,1.014,3.700,27,38.213,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:15:35,0,0,0,6,24,12,0,0,0,0,0,0,0,0,0,0,0,124,70,0,1.013,3.700,42,34.617,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:15:46,0,0,0,4,13,11,3,0,0,0,0,0,0,0,0,0,0,53,52,0,1.013,3.700,31,34.351,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:15:57,0,0,0,3,22,5,1,0,1,1,0,0,0,0,0,0,0,43,89,0,1.013,3.700,33,42.786,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:16:9,0,0,0,4,17,11,5,1,2,0,0,0,0,0,0,0,0,47,68,106,1.014,3.700,40,65.935,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:16:20,0,0,0,0,24,2,3,1,1,0,0,0,0,0,0,0,0,0,37,90,1.013,3.700,31,42.948,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:16:31,0,0,0,3,34,34,2,0,0,1,0,0,0,0,0,0,0,85,77,0,1.013,3.700,74,84.081,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:16:42,0,0,0,1,14,24,5,0,0,0,0,0,0,1,0,0,0,64,66,0,1.013,3.700,45,58.323,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:16:54,0,0,0,1,10,2,3,0,0,0,0,0,0,0,0,0,0,38,99,0,1.013,3.700,16,19.321,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:17:5,0,0,0,3,9,8,3,0,0,0,0,0,0,0,0,0,0,97,59,0,1.013,3.700,23,27.268,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:17:17,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,66,59,0,1.013,3.700,9,10.218,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:17:29,0,0,0,3,16,9,2,0,0,0,0,0,0,0,0,0,0,50,59,0,1.013,3.700,30,30.283,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:17:40,0,0,0,2,24,18,3,0,0,0,0,0,0,0,0,0,0,55,69,0,1.013,3.700,47,50.386,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:17:51,0,0,0,0,23,15,2,0,0,0,0,0,0,0,0,0,0,0,60,0,1.013,3.700,40,41.861,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:18:3,0,0,0,1,24,12,2,1,0,0,0,0,0,0,0,0,0,39,63,37,1.013,3.700,40,45.108,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:18:14,0,0,0,3,31,20,3,2,0,0,0,0,0,0,0,0,0,40,74,95,1.013,3.700,59,70.461,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:18:25,0,0,0,1,17,9,0,1,1,0,0,0,0,0,0,0,0,103,64,63,1.013,3.700,29,38.279,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:18:37,0,0,0,5,22,18,4,0,0,0,0,0,0,0,0,0,0,83,66,0,1.013,3.700,49,53.277,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:18:48,0,0,0,1,32,27,6,1,0,0,0,0,0,0,0,0,0,93,81,41,1.013,3.700,67,82.878,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:18:59,0,0,0,2,18,13,6,0,0,0,0,0,0,0,0,0,0,124,71,0,1.013,3.700,39,49.079,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:19:11,0,0,0,3,11,6,1,0,0,0,0,0,0,0,0,0,0,40,78,0,1.013,3.700,21,19.753,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:19:22,0,0,0,1,22,5,1,0,0,0,0,0,0,0,0,0,0,37,88,0,1.013,3.700,29,25.281,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:19:33,0,0,0,3,9,12,3,0,0,0,0,0,0,0,0,0,0,83,81,0,1.013,3.700,27,32.521,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:19:45,0,0,0,4,18,20,0,0,0,0,0,0,0,0,0,0,0,108,81,0,1.014,3.700,42,40.219,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:19:56,0,0,0,7,40,27,1,3,1,1,0,0,0,0,0,0,0,85,66,53,1.013,3.700,80,103.984,0.048,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:20:7,0,0,0,4,20,11,4,1,0,0,0,0,0,0,0,0,0,54,70,90,1.013,3.700,40,48.439,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:20:19,0,0,0,4,30,16,3,1,1,1,0,0,0,0,0,0,0,108,60,55,1.013,3.700,56,75.527,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:20:30,0,0,0,0,35,35,3,0,2,0,0,0,0,0,0,0,0,0,92,0,1.013,3.700,75,95.989,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:20:41,0,0,0,0,18,14,3,0,0,0,0,0,0,0,0,0,0,0,85,0,1.013,3.700,35,40.230,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:20:53,0,0,0,0,28,10,2,0,0,0,1,0,0,0,0,0,0,0,83,0,1.013,3.700,41,45.539,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:21:4,0,0,0,6,34,21,8,1,1,0,0,0,0,0,0,0,0,105,79,116,1.013,3.700,71,92.762,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:21:15,0,0,0,1,32,15,3,1,1,0,0,0,0,0,0,0,0,23,71,45,1.013,3.700,53,65.928,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:21:27,0,0,0,4,34,29,5,1,0,1,0,0,0,0,0,0,0,56,81,110,1.013,3.700,74,93.415,0.048,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:21:39,0,0,0,6,37,20,3,0,1,1,0,0,0,0,0,0,0,70,65,0,1.013,3.700,68,80.257,0.048,0.052,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:21:50,0,0,0,1,33,20,2,0,0,0,0,0,0,0,0,0,0,13,63,0,1.013,3.700,56,55.717,0.048,0.052,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:22:2,0,0,0,3,31,18,4,2,1,1,0,0,0,0,0,0,0,26,58,81,1.013,3.700,60,87.716,0.048,0.052,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
17/7/18 0:22:13,0,0,0,4,33,26,7,0,0,1,0,0,0,0,0,0,0,76,73,0,1.013,3.700,71,88.938,0.048,0.053,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
