Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
25/7/18 0:2:8,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,53,61,0,1.013,3.700,5,2.830,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:2:19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1.013,3.700,2,1.070,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:2:30,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.013,3.700,4,1.829,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:2:42,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,31,94,0,1.013,3.700,4,2.763,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:2:53,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,63,45,0,1.013,3.700,5,2.830,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:3:4,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,44,102,0,1.013,3.700,4,5.207,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:3:16,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,38,0,0,1.013,3.700,5,2.100,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:3:27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1.013,3.700,5,1.896,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:3:38,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.014,3.700,8,4.280,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:3:50,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,41,44,0,1.013,3.700,3,3.006,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:4:1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,53,0,0,1.013,3.700,5,4.652,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:4:12,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,56,0,0,1.013,3.700,4,4.585,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:4:25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,104,0,1.013,3.700,2,4.448,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:4:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,0,0.000,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:4:47,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1.013,3.700,6,2.587,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:4:59,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1.013,3.700,3,1.138,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:5:10,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,46,55,0,1.013,3.700,9,9.283,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:5:21,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,69,113,0,1.013,3.700,5,3.142,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:5:33,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,42,56,0,1.013,3.700,7,5.769,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:5:44,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,35,94,0,1.013,3.700,6,3.209,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:5:55,0,0,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,54,47,31,1.013,3.700,8,16.377,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:6:7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,75,56,0,1.013,3.700,3,4.828,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:6:18,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,52,0,0,1.013,3.700,7,11.116,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:6:29,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1.013,3.700,6,3.210,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:6:40,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1.013,3.700,5,1.896,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:6:52,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,0,1.013,3.700,3,3.894,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:7:3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,37,75,0,1.013,3.700,4,3.074,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:7:14,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,93,21,0,1.013,3.700,5,3.765,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:7:26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1.013,3.700,1,1.313,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:7:37,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1.013,3.700,5,1.896,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:7:48,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,77,78,0,1.014,3.700,4,2.451,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:8:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,1,0.379,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:8:11,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1.013,3.700,10,5.039,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:8:22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,1.013,3.700,2,1.070,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:8:34,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,72,49,0,1.014,3.700,7,7.902,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:8:46,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,67,17,0,1.013,3.700,6,6.277,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:8:57,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,75,0,0,1.013,3.700,5,4.964,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:9:9,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,65,39,0,1.013,3.700,8,6.771,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:9:20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1.013,3.700,3,1.138,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:9:31,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,38,40,0,1.013,3.700,6,4.455,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:9:43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,2,1.070,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:9:54,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,65,42,0,1.013,3.700,7,6.968,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:10:5,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,59,128,0,1.013,3.700,10,5.350,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:10:17,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,38,70,0,1.013,3.700,6,6.589,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:10:28,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,42,50,0,1.013,3.700,5,3.142,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:10:39,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,1.013,3.700,6,5.655,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:10:51,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,1.013,3.700,7,11.115,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:11:2,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,50,13,0,1.013,3.700,6,6.277,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:11:13,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,56,27,0,1.013,3.700,8,7.347,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:11:25,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,4,1.829,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:11:36,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,52,0,102,1.013,3.700,5,7.633,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:11:47,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,37,49,0,1.013,3.700,9,6.527,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:11:58,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,47,38,0,1.013,3.700,8,4.591,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:12:10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101,0,1.013,3.700,1,1.313,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:12:21,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,1.013,3.700,3,1.449,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:12:32,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,3,1.449,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:12:44,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1.013,3.700,3,1.138,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:12:55,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,2,0.758,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:13:7,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,62,46,0,1.013,3.700,7,3.900,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:13:19,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,73,78,134,1.013,3.700,5,9.501,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:13:30,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1.013,3.700,4,1.829,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:13:41,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,52,45,0,1.013,3.700,4,2.763,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:13:53,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1.014,3.700,6,2.899,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:14:4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1.013,3.700,3,1.138,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:14:15,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1.014,3.700,4,1.829,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:14:27,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,4,2.140,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:14:38,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,45,59,0,1.013,3.700,8,5.214,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:14:49,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,53,0,84,1.013,3.700,6,8.324,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:15:1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,39,72,0,1.013,3.700,5,3.142,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:15:12,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,74,27,0,1.013,3.700,4,2.451,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:15:23,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,5,2.520,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:15:35,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1.013,3.700,3,1.138,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:15:46,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,37,42,0,1.013,3.700,8,7.035,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:15:57,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,48,0,25,1.013,3.700,7,8.703,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:16:9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,4,1.517,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:16:20,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,1.013,3.700,5,2.208,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:16:31,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,37,23,0,1.013,3.700,4,2.451,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:16:43,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1.013,3.700,2,0.758,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:16:54,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,63,99,0,1.013,3.700,6,3.833,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:17:5,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,48,0,0,1.013,3.700,5,7.408,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:17:18,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,32,15,0,1.013,3.700,8,7.347,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:17:29,0,0,0,8,1,0,1,1,0,1,0,0,0,0,0,0,0,49,0,103,1.013,3.700,12,21.505,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:17:40,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,2,3.826,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:17:51,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,29,50,0,1.013,3.700,5,4.698,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:18:3,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,38,19,47,1.013,3.700,5,8.567,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:18:14,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,49,0,0,1.013,3.700,6,5.655,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:18:25,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,37,17,0,1.013,3.700,7,4.212,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:18:37,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,50,59,0,1.013,3.700,9,8.037,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:18:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,0,0.000,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:18:59,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1.014,3.700,5,2.519,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:19:11,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,7,2.966,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:19:22,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,54,60,0,1.013,3.700,6,7.211,0.008,0.004,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:19:33,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,51,15,0,1.013,3.700,5,3.454,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:19:45,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,6,3.210,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:19:56,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1.013,3.700,3,1.449,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:20:7,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1.013,3.700,4,1.829,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:20:19,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,61,62,0,1.013,3.700,10,5.350,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:20:30,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,1.013,3.700,4,9.978,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:20:41,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0,0,1.013,3.700,3,3.894,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:20:53,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,58,71,0,1.013,3.700,9,5.282,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:21:4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,40,22,0,1.013,3.700,3,3.006,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:21:15,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,45,58,0,1.013,3.700,9,9.283,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:21:27,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,46,101,0,1.013,3.700,10,5.350,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:21:39,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,50,19,0,1.013,3.700,12,7.042,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:21:50,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,45,76,0,1.013,3.700,8,4.591,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:22:2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1.013,3.700,3,1.449,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
25/7/18 0:22:13,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1.013,3.700,4,1.829,0.008,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
