Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
28/7/18 0:3:49,0,0,1,2,2,1,0,0,1,0,1,0,0,0,0,0,0,42,25,0,1.013,3.700,8,18.632,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:4:1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,57,49,0,1.013,3.700,4,2.451,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:4:12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1.013,3.700,3,1.242,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:4:24,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.013,3.700,5,2.000,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:4:36,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1.013,3.700,3,0.930,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:4:47,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1.013,3.700,5,2.208,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:4:58,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1.013,3.700,3,1.761,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:5:10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1.013,3.700,2,1.070,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:5:21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41,21,0,1.013,3.700,2,1.693,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:5:32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,65,0,63,1.013,3.700,2,6.496,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:5:44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,1,0.172,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:5:55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.013,3.700,1,0.379,0.007,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:6:6,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,69,0,0,1.013,3.700,9,6.801,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:6:17,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1.013,3.700,12,5.694,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:6:29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,39,81,0,1.013,3.700,3,2.383,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:6:40,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,69,41,0,1.013,3.700,5,3.765,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:6:51,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,36,101,0,1.013,3.700,6,3.625,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:7:3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.014,3.700,1,0.379,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:7:14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19,23,0,1.013,3.700,3,2.383,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:7:25,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,56,27,0,1.013,3.700,3,2.072,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:7:37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,1,0.691,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:7:48,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1.013,3.700,4,1.621,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:7:59,0,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,50,0,0,1.013,3.700,8,8.650,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:8:11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,76,45,0,1.013,3.700,2,1.693,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:8:22,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.013,3.700,7,2.447,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:8:33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.014,3.700,2,1.382,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:8:46,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,39,70,0,1.013,3.700,5,6.520,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:8:57,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1.013,3.700,4,1.414,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:9:8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,37,105,0,1.013,3.700,3,2.383,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:9:20,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,5,2.520,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:9:31,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,50,72,0,1.013,3.700,5,3.142,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:9:42,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,4,9.459,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:9:54,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,69,26,0,1.013,3.700,6,4.559,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:10:5,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,45,41,0,1.013,3.700,5,7.454,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:10:16,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0,1.013,3.700,3,7.860,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:10:28,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,1.013,3.700,3,1.449,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:10:39,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.013,3.700,7,2.966,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:10:50,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1.013,3.700,5,2.520,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:11:2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,52,20,0,1.013,3.700,6,4.767,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:11:13,0,0,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,52,31,0,1.013,3.700,8,13.570,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:11:24,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,11,21,31,1.013,3.700,5,8.672,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:11:35,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,3,1.761,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:11:47,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,1.013,3.700,3,7.548,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:11:58,0,0,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,59,23,29,1.013,3.700,9,10.188,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:12:9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,75,102,50,1.013,3.700,3,7.809,0.007,0.007,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:12:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,0,0.000,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:12:32,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0,0,1.013,3.700,3,5.028,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:12:43,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,41,21,0,1.014,3.700,3,2.383,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:12:55,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1.013,3.700,2,0.758,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:13:7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,1.013,3.700,2,0.758,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:13:18,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,3,1.554,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:13:30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,79,0,0,1.013,3.700,2,4.649,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:13:41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1.013,3.700,3,1.138,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:13:52,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,33,51,0,1.013,3.700,7,3.693,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:14:4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,2,0.758,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:14:15,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.013,3.700,4,1.933,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:14:26,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,1.013,3.700,4,4.273,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:14:38,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,30,29,0,1.013,3.700,5,4.698,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:14:49,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,37,19,0,1.013,3.700,6,3.209,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:15:0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1.013,3.700,5,2.000,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:15:12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,39,47,0,1.013,3.700,3,4.828,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:15:23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,1,8.218,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:15:34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,2,3.514,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:15:46,0,0,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,55,41,0,1.013,3.700,8,13.653,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:15:57,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1.013,3.700,9,3.725,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:16:8,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,38,48,0,1.013,3.700,4,10.600,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:16:20,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,39,15,0,1.013,3.700,5,2.935,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:16:31,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,37,48,0,1.013,3.700,4,3.074,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:16:42,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,39,54,0,1.013,3.700,3,2.072,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:16:53,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1.013,3.700,3,1.449,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:17:5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1.013,3.700,3,1.449,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:17:17,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,36,19,0,1.013,3.700,5,11.291,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:17:28,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,1.013,3.700,7,5.307,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:17:40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1.013,3.700,1,1.313,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:17:51,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1.014,3.700,2,0.551,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:18:2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,4,9.459,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:18:14,0,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,59,99,0,1.013,3.700,9,8.142,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:18:25,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,1.013,3.700,8,4.592,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:18:36,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,6,5.031,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:18:48,0,0,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,17,33,1.013,3.700,7,15.944,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:18:59,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,4,1.517,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:19:10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.014,3.700,4,1.829,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:19:22,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,37,23,0,1.014,3.700,6,3.833,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:19:33,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.013,3.700,5,1.689,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:19:44,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,38,103,0,1.013,3.700,5,3.142,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:19:56,0,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,34,34,0,1.013,3.700,10,5.869,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:20:7,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,27,18,0,1.013,3.700,7,4.939,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:20:18,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,37,47,0,1.013,3.700,4,10.600,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:20:30,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,1.013,3.700,6,2.899,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:20:41,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1.013,3.700,3,1.449,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:20:52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,2,1.070,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:21:4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,92,41,0,1.013,3.700,3,8.482,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:21:15,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,3,4.205,0.007,0.006,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:21:26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,3,0.930,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:21:39,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,38,19,0,1.013,3.700,5,7.032,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:21:50,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,4,4.273,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:22:1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,17,75,0,1.013,3.700,3,4.828,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
28/7/18 0:22:13,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,49,26,0,1.013,3.700,5,3.764,0.007,0.005,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
