Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
18/7/18 0:3:49,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,33,59,0,1.013,3.700,6,5.078,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:4:0,0,0,1,7,1,4,2,0,0,0,0,0,0,0,0,0,0,64,39,0,1.013,3.700,15,15.041,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:4:12,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,1.013,3.700,8,6.413,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:4:24,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,50,137,0,1.013,3.700,11,6.352,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:4:35,0,0,0,2,3,6,2,1,0,0,0,0,0,0,0,0,0,44,41,44,1.013,3.700,14,23.098,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:4:47,0,0,2,5,0,5,2,1,0,0,0,0,0,0,0,0,0,37,24,48,1.013,3.700,15,21.193,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:4:58,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,57,31,0,1.013,3.700,8,5.318,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:5:9,0,0,0,6,4,0,4,1,0,0,0,0,0,0,0,0,0,43,0,31,1.013,3.700,15,23.696,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:5:21,0,0,1,1,7,6,2,0,1,0,0,0,0,0,0,0,0,40,45,0,1.013,3.700,18,27.756,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:5:32,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,38,40,0,1.013,3.700,10,8.775,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:5:43,0,0,0,3,1,5,2,0,0,0,0,0,0,0,0,0,0,44,42,0,1.013,3.700,11,14.665,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:5:55,0,0,0,3,5,3,2,2,0,0,0,0,0,0,0,0,0,24,53,52,1.013,3.700,15,27.036,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:6:6,0,0,0,5,3,4,4,1,0,0,0,0,0,0,0,0,0,53,57,74,1.013,3.700,17,27.879,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:6:17,0,0,2,7,5,2,2,0,0,0,0,0,0,0,0,0,0,40,37,0,1.013,3.700,18,15.350,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:6:29,0,0,0,6,3,2,0,1,0,0,0,0,0,0,0,0,0,35,27,27,1.013,3.700,12,13.091,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:6:40,0,0,1,5,2,3,6,1,0,0,0,0,0,0,0,0,0,42,100,25,1.013,3.700,18,32.317,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:6:51,0,0,1,3,0,1,3,0,1,0,0,0,0,0,0,0,0,42,68,0,1.013,3.700,9,20.246,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:7:3,0,0,1,2,1,5,2,0,0,0,0,0,0,0,0,0,0,40,49,0,1.013,3.700,11,14.458,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:7:14,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,45,45,0,1.013,3.700,9,4.763,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:7:25,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,23,0,1.013,3.700,7,12.986,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:7:36,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,37,44,0,1.013,3.700,7,7.902,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:7:48,0,0,2,7,1,1,2,0,0,0,0,0,0,0,0,0,0,42,69,0,1.013,3.700,13,11.273,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:7:59,0,0,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,45,31,0,1.013,3.700,14,15.804,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:8:10,0,0,0,3,4,3,1,0,0,0,0,0,0,0,0,0,0,45,31,0,1.013,3.700,11,10.977,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:8:22,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.013,3.700,11,5.003,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:8:33,0,0,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,38,57,0,1.013,3.700,13,15.883,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:8:45,0,0,1,4,4,0,0,0,0,0,1,0,0,0,0,0,0,48,0,0,1.013,3.700,10,11.242,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:8:57,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,35,40,0,1.013,3.700,11,8.532,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:9:8,0,0,1,5,2,3,1,0,0,0,0,0,0,0,0,0,0,44,43,0,1.013,3.700,12,10.525,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:9:19,0,0,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,46,21,0,1.013,3.700,12,9.488,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:9:31,0,0,1,4,2,1,2,1,0,0,0,0,0,0,0,0,0,42,71,62,1.013,3.700,11,16.770,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:9:42,0,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,53,42,0,1.013,3.700,10,5.454,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:9:53,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,41,0,54,1.013,3.700,7,9.119,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:10:5,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,55,30,0,1.013,3.700,7,6.080,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:10:16,0,0,0,6,2,1,0,0,1,0,0,0,0,0,0,0,0,40,21,0,1.013,3.700,10,13.188,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:10:27,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,64,1.013,3.700,4,10.634,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:10:39,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,46,100,0,1.013,3.700,8,5.319,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:10:50,0,0,2,4,3,2,2,1,0,0,0,0,0,0,0,0,0,39,39,58,1.014,3.700,14,18.946,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:11:1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1.013,3.700,6,2.587,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:11:13,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,44,39,0,1.013,3.700,9,11.416,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:11:24,0,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,48,55,0,1.013,3.700,9,8.141,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:11:35,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,39,54,0,1.013,3.700,5,3.142,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:11:47,0,0,0,6,2,2,1,0,0,0,0,0,0,0,0,0,0,37,49,0,1.013,3.700,11,9.419,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:11:58,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,42,40,0,1.013,3.700,6,4.455,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:12:9,0,0,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,27,37,0,1.013,3.700,9,13.847,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:12:21,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,46,53,0,1.013,3.700,10,7.115,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:12:32,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,41,35,0,1.013,3.700,10,9.351,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:12:43,0,0,1,8,2,3,2,1,0,0,0,0,0,0,0,0,0,51,61,29,1.013,3.700,17,20.914,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:12:54,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,42,34,0,1.013,3.700,9,8.972,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:13:7,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,49,23,0,1.013,3.700,8,4.176,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:13:18,0,0,3,5,2,4,2,2,0,0,0,0,0,0,0,0,0,42,30,43,1.013,3.700,18,27.550,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:13:29,0,0,1,6,1,3,0,0,0,0,0,0,0,0,0,0,0,40,40,0,1.013,3.700,11,7.078,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:13:41,0,0,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,38,49,0,1.013,3.700,9,8.454,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:13:52,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,42,79,0,1.013,3.700,10,6.906,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:14:3,0,0,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,41,29,60,1.013,3.700,9,13.671,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:14:15,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,34,47,0,1.013,3.700,12,7.355,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:14:26,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,72,47,0,1.013,3.700,10,11.381,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:14:37,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,5,2.105,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:14:49,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,38,51,0,1.013,3.700,7,5.561,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:15:0,0,0,1,3,4,3,0,1,0,0,0,0,0,0,0,0,0,40,71,81,1.013,3.700,12,14.130,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:15:11,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,41,66,0,1.013,3.700,7,6.392,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:15:23,0,0,1,6,5,3,0,0,0,0,0,0,0,0,0,0,0,37,54,0,1.013,3.700,15,9.842,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:15:34,0,0,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,66,48,0,1.013,3.700,12,8.865,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:15:45,0,0,4,3,2,3,0,0,1,0,0,0,0,0,0,0,0,43,42,0,1.013,3.700,13,15.364,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:15:57,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,43,23,0,1.013,3.700,8,5.007,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:16:8,0,0,0,3,2,2,2,0,1,0,0,0,0,0,0,0,0,27,45,0,1.013,3.700,10,19.634,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:16:19,0,0,1,5,5,2,0,1,0,0,1,0,0,0,0,0,0,36,76,60,1.013,3.700,15,21.055,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:16:31,0,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,46,23,0,1.013,3.700,11,6.456,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:16:42,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,47,62,0,1.013,3.700,8,6.459,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:16:53,0,0,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,61,81,0,1.013,3.700,8,13.364,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:17:5,0,0,0,5,3,3,2,0,0,0,0,0,0,0,0,0,0,62,30,0,1.013,3.700,13,14.179,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:17:17,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,47,32,0,1.013,3.700,6,5.078,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:17:28,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,38,23,0,1.013,3.700,12,7.043,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:17:40,0,0,0,4,4,4,0,1,0,0,0,0,0,0,0,0,0,43,35,51,1.013,3.700,13,15.651,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:17:51,0,0,0,7,1,3,1,0,0,0,0,0,0,0,0,0,0,47,38,0,1.013,3.700,12,10.421,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:18:2,0,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,46,23,0,1.013,3.700,9,5.385,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:18:13,0,0,1,4,2,6,2,0,0,0,0,0,0,0,0,0,0,55,51,0,1.013,3.700,15,17.221,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:18:25,0,0,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,41,38,0,1.013,3.700,10,9.456,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:18:36,0,0,1,5,1,4,1,0,0,0,0,0,0,0,0,0,0,27,26,0,1.013,3.700,12,11.147,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:18:47,0,0,0,4,9,3,1,0,0,0,0,0,0,0,0,0,0,57,43,0,1.013,3.700,17,14.810,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:18:59,0,0,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0,52,31,0,1.013,3.700,11,8.013,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:19:10,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,1.013,3.700,5,4.652,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:19:21,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,49,39,0,1.013,3.700,15,9.426,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:19:33,0,0,1,3,5,2,0,0,1,0,0,0,0,0,0,0,0,65,57,0,1.013,3.700,12,15.608,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:19:44,0,0,0,3,3,3,1,0,1,0,0,0,0,0,0,0,0,38,65,0,1.013,3.700,11,18.503,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:19:55,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,43,66,0,1.013,3.700,7,10.347,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:20:7,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,42,27,0,1.013,3.700,7,3.589,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:20:18,0,0,2,6,4,2,2,0,0,0,0,0,0,0,0,0,0,43,84,0,1.013,3.700,16,14.279,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:20:29,0,0,1,2,4,4,2,0,0,0,0,0,0,0,0,0,0,33,29,0,1.013,3.700,13,15.218,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:20:41,0,0,0,2,3,4,1,0,0,0,1,0,0,0,0,0,0,47,34,0,1.013,3.700,11,18.009,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:20:52,0,0,0,3,4,1,0,1,0,0,0,0,0,0,0,0,0,42,27,29,1.013,3.700,9,11.331,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:21:3,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,53,42,0,1.013,3.700,8,8.281,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:21:15,0,0,2,4,4,5,2,0,0,1,0,0,0,0,0,0,0,46,59,0,1.013,3.700,18,25.989,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:21:26,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,38,36,0,1.013,3.700,7,7.695,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:21:38,0,0,0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,40,49,75,1.013,3.700,10,16.333,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:21:50,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1.013,3.700,7,3.382,0.016,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:22:1,0,0,1,6,3,2,0,0,0,0,0,0,0,0,0,0,0,37,35,0,1.013,3.700,12,7.146,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
18/7/18 0:22:12,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,55,27,0,1.013,3.700,8,4.176,0.016,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
