Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
20/7/18 0:7:25,0,0,1,4,6,1,1,0,0,0,0,0,0,0,0,0,0,59,23,0,1.013,3.700,13,10.283,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:7:36,0,0,1,11,2,2,0,0,0,0,0,0,0,0,0,0,0,37,42,0,1.013,3.700,16,8.352,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:7:48,0,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,58,23,0,1.014,3.700,11,6.455,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:7:59,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,52,0,31,1.013,3.700,6,8.013,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:8:10,0,0,1,5,3,3,1,0,0,0,0,0,0,0,0,0,0,29,31,0,1.013,3.700,13,11.216,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:8:22,0,0,3,4,4,5,0,1,0,0,0,0,0,0,0,0,0,40,41,105,1.013,3.700,17,17.479,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:8:33,0,0,0,3,2,3,3,0,0,0,0,0,0,0,0,0,0,39,28,0,1.013,3.700,11,15.865,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:8:45,0,0,2,8,0,1,1,1,0,0,0,0,0,0,0,0,0,54,47,25,1.013,3.700,13,13.942,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:8:57,0,0,0,7,3,2,1,0,0,0,0,0,0,0,0,0,0,34,34,0,1.013,3.700,13,10.489,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:9:8,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,39,23,0,1.013,3.700,10,5.142,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:9:19,0,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,58,48,0,1.013,3.700,12,8.496,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:9:31,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,54,0,58,1.013,3.700,12,18.335,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:9:42,0,0,0,1,3,1,1,0,1,0,0,0,0,0,1,0,0,41,19,0,1.013,3.700,8,15.633,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:9:53,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,30,70,27,1.013,3.700,7,9.742,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:10:5,0,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,34,15,0,1.013,3.700,12,5.901,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:10:16,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1.013,3.700,7,2.759,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:10:27,0,0,1,5,0,2,0,0,0,1,0,0,0,0,0,0,0,42,34,0,1.013,3.700,9,13.223,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:10:39,0,0,0,6,1,2,2,0,0,0,0,0,0,0,0,0,0,33,36,0,1.013,3.700,11,11.863,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:10:50,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.013,3.700,8,4.281,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:11:1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,41,101,0,1.013,3.700,8,4.903,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:11:13,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,35,57,0,1.013,3.700,12,6.420,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:11:24,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1.013,3.700,8,3.242,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:11:35,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1.013,3.700,10,5.039,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:11:47,0,0,0,9,3,1,1,0,0,0,1,0,0,0,0,0,0,41,42,0,1.013,3.700,15,16.724,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:11:58,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1.013,3.700,11,5.522,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:12:9,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,11,4.692,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:12:21,0,0,1,7,3,0,0,0,1,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,12,13.117,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:12:32,0,0,0,3,5,1,1,1,0,0,0,0,0,0,0,0,0,51,27,58,1.013,3.700,11,15.157,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:12:43,0,0,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,49,19,0,1.013,3.700,11,6.457,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:12:54,0,0,1,6,3,4,0,0,1,0,0,0,0,0,0,0,0,30,61,0,1.013,3.700,15,17.991,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:13:7,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,37,17,0,1.014,3.700,5,3.246,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:13:18,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,38,23,0,1.013,3.700,6,6.070,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:13:29,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,6,2.899,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:13:41,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,45,101,0,1.013,3.700,14,7.179,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:13:52,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,39,27,0,1.013,3.700,8,4.903,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:14:3,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,43,34,0,1.013,3.700,9,6.009,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:14:15,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,43,0,0,1.013,3.700,9,6.897,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:14:26,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1.013,3.700,7,2.447,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:14:37,0,0,0,4,6,3,1,0,0,0,0,0,0,0,0,0,0,35,37,0,1.013,3.700,14,12.738,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:14:49,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,47,0,0,1.013,3.700,8,6.101,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:15:0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,38,23,0,1.013,3.700,5,2.830,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:15:11,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,49,31,35,1.013,3.700,8,11.263,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:15:23,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,46,53,0,1.013,3.700,11,8.531,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:15:34,0,0,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,37,0,79,1.013,3.700,11,10.948,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:15:45,0,0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,61,20,0,1.013,3.700,10,6.388,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:15:57,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,42,21,0,1.013,3.700,9,5.594,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:16:8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,38,46,0,1.013,3.700,3,2.383,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:16:19,0,0,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,34,23,0,1.013,3.700,11,6.144,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:16:31,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,0,41,27,57,1.013,3.700,9,11.642,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:16:42,0,0,2,8,3,1,1,0,1,0,0,0,0,0,0,0,0,38,51,0,1.013,3.700,16,18.116,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:16:53,0,0,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,49,45,0,1.013,3.700,8,8.793,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:17:5,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,54,42,49,1.013,3.700,6,9.051,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:17:17,0,0,2,6,3,1,1,0,0,1,0,0,0,0,0,0,0,37,21,0,1.013,3.700,14,17.668,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:17:28,0,0,0,6,1,3,1,0,0,0,0,0,0,0,0,0,0,45,31,0,1.013,3.700,11,10.041,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:17:40,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,57,36,0,1.013,3.700,8,7.970,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:17:51,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,38,45,0,1.013,3.700,6,4.145,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:18:2,0,0,0,4,1,4,1,1,0,0,0,0,0,0,0,0,0,47,53,51,1.013,3.700,11,16.713,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:18:14,0,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,40,37,0,1.013,3.700,10,4.831,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:18:25,0,0,0,2,3,1,2,0,0,0,1,0,0,0,0,0,0,56,67,0,1.013,3.700,9,17.204,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:18:36,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1.013,3.700,10,4.832,0.010,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:18:47,0,0,0,8,0,2,1,0,1,0,0,0,0,0,0,0,0,47,68,0,1.013,3.700,12,17.013,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:18:59,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,47,78,0,1.013,3.700,10,5.142,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:19:10,0,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,38,27,0,1.013,3.700,10,4.935,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:19:21,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,6,6.278,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:19:33,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,21,33,0,1.013,3.700,7,4.524,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:19:44,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,59,55,0,1.013,3.700,5,3.454,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:19:55,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,48,35,0,1.013,3.700,9,5.178,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:20:7,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,40,21,0,1.013,3.700,9,6.528,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:20:18,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,43,48,0,1.013,3.700,9,6.321,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:20:29,0,0,1,6,1,2,0,1,0,0,1,0,0,0,0,0,0,39,21,27,1.013,3.700,12,18.670,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:20:41,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,49,59,0,1.013,3.700,7,4.005,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:20:52,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,7,2.966,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:21:3,0,0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,42,32,0,1.013,3.700,10,6.388,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:21:15,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,38,48,0,1.013,3.700,11,6.663,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:21:26,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,48,19,0,1.013,3.700,6,3.314,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:21:38,0,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,43,44,0,1.013,3.700,9,9.284,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:21:50,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1.013,3.700,6,2.899,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:22:1,0,0,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,50,54,0,1.013,3.700,15,9.738,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
20/7/18 0:22:12,0,0,3,10,0,2,1,0,0,0,0,0,0,0,0,0,0,41,47,0,1.013,3.700,16,10.069,0.010,0.009,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
