Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
12/7/18 10:43:42,0,0,0,0,7,6,3,0,0,0,0,0,0,0,0,0,0,0,65,0,1.013,3.700,16,22.122,0.017,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:43:53,0,0,0,0,8,9,0,3,2,0,0,0,0,0,0,0,0,0,80,121,1.013,3.700,22,52.133,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:44:5,0,0,0,0,6,3,3,0,0,1,0,0,0,0,0,0,0,0,38,0,1.013,3.700,13,26.019,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:44:16,0,0,0,1,15,12,0,1,0,0,0,0,0,0,0,0,0,100,64,80,1.013,3.700,29,32.619,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:44:27,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,89,0,1.013,3.700,13,12.094,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:44:39,0,0,0,0,9,4,1,1,0,0,0,0,0,0,0,0,0,0,83,80,1.013,3.700,15,20.723,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:44:50,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,71,0,1.013,3.700,20,18.798,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:45:1,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1.013,3.700,25,24.120,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:45:13,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,119,0,1.013,3.700,14,13.407,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:45:24,0,0,0,0,10,5,1,0,0,0,0,0,0,0,0,0,0,0,90,0,1.013,3.700,16,16.611,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:45:36,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1.013,3.700,11,10.090,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:45:48,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1.013,3.700,13,11.472,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:45:59,0,0,0,0,7,10,1,0,0,0,0,0,0,0,0,0,0,0,74,0,1.013,3.700,18,21.105,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:46:10,0,0,0,1,10,4,2,0,0,0,0,0,0,0,0,0,0,66,67,0,1.013,3.700,17,18.812,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:46:22,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,86,0,1.013,3.700,10,13.043,0.018,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:46:33,0,0,0,1,16,8,3,1,0,0,1,1,0,0,0,0,0,159,90,41,1.013,3.700,31,48.521,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:46:44,0,0,0,0,7,7,1,1,0,0,0,0,0,0,0,0,0,0,86,57,1.014,3.700,16,23.281,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:46:56,0,0,0,0,15,3,1,0,1,0,0,0,0,0,0,0,0,0,131,0,1.013,3.700,20,25.657,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:47:7,0,0,0,0,8,3,0,0,1,0,0,0,0,0,0,0,0,0,138,0,1.013,3.700,12,17.685,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:47:18,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1.013,3.700,15,14.721,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:47:29,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,81,0,1.013,3.700,12,13.225,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:47:41,0,0,0,0,7,9,0,0,0,1,0,0,0,0,0,0,0,0,54,0,1.013,3.700,17,25.185,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:47:52,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1.013,3.700,13,13.339,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:48:3,0,0,0,1,9,10,1,0,0,0,0,0,0,0,0,0,0,100,90,0,1.013,3.700,21,22.866,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:48:15,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,108,0,1.013,3.700,11,13.733,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:48:26,0,0,0,0,10,4,3,0,0,0,0,0,0,0,0,0,0,0,129,0,1.013,3.700,17,21.568,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:48:37,0,0,0,0,11,3,1,0,0,0,0,0,0,0,0,1,0,0,127,0,1.013,3.700,16,14.947,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:48:49,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1.013,3.700,21,18.866,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:49:0,0,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,92,118,1.014,3.700,15,21.967,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:49:11,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1.013,3.700,19,15.617,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:49:23,0,0,0,1,6,6,0,1,0,0,0,0,0,0,0,0,0,67,81,210,1.013,3.700,14,18.521,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:49:34,0,0,0,0,14,5,1,0,0,0,0,0,0,0,0,0,0,0,73,0,1.013,3.700,20,19.375,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:49:45,0,0,0,0,17,6,3,0,0,0,0,0,0,0,0,0,0,0,61,0,1.013,3.700,26,29.031,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:49:58,0,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,127,66,0,1.013,3.700,11,9.778,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:50:9,0,0,0,1,7,2,2,0,0,0,0,0,0,0,0,0,0,196,88,0,1.013,3.700,12,14.113,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:50:20,0,0,0,0,12,9,0,1,0,1,0,0,0,0,0,0,0,0,82,67,1.013,3.700,23,34.756,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:50:32,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,73,0,1.013,3.700,19,18.107,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:50:43,0,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,76,0,1.013,3.700,17,19.169,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:50:54,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,68,0,1.013,3.700,14,15.852,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:51:6,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,108,0,1.013,3.700,16,14.167,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:51:17,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,71,0,1.013,3.700,11,11.335,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:51:28,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,89,0,1.013,3.700,15,14.721,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:51:40,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1.013,3.700,16,16.034,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:51:51,0,0,0,0,9,9,0,2,0,0,0,0,0,0,0,0,0,0,128,85,1.013,3.700,20,30.272,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:52:2,0,0,0,0,5,12,1,0,0,0,0,0,0,0,0,0,0,0,115,0,1.014,3.700,18,22.349,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:52:14,0,0,0,1,8,5,0,1,0,0,0,0,0,0,0,0,0,95,68,207,1.013,3.700,15,18.590,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:52:25,0,0,0,0,7,6,2,1,0,0,0,0,0,0,0,0,0,0,74,76,1.013,3.700,16,25.104,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:52:36,0,0,0,1,12,9,1,0,0,0,0,0,0,0,0,0,0,70,69,0,1.013,3.700,23,23.625,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:52:47,0,0,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,67,0,1.013,3.700,16,17.234,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:52:59,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,59,103,0,1.013,3.700,14,13.407,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:53:10,0,0,0,0,19,4,2,0,0,0,0,0,0,0,0,0,0,0,114,0,1.013,3.700,25,24.651,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:53:21,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,111,0,1.013,3.700,12,13.225,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:53:33,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1.013,3.700,14,15.275,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:53:44,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,56,0,1.013,3.700,17,14.858,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:53:55,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,21,98,0,1.013,3.700,15,14.409,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:54:8,0,0,0,0,9,7,1,0,1,0,0,0,0,0,0,0,0,0,86,0,1.013,3.700,18,26.764,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:54:19,0,0,0,1,7,7,1,0,0,0,0,0,0,0,0,0,0,184,84,0,1.013,3.700,16,17.544,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:54:30,0,0,0,1,10,7,1,0,1,0,0,0,0,0,0,0,0,67,93,0,1.013,3.700,20,27.834,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:54:42,0,0,0,1,10,7,1,1,0,0,0,0,0,0,0,0,0,23,115,94,1.013,3.700,20,25.734,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:54:53,0,0,0,0,11,5,1,0,0,1,0,0,0,0,0,0,0,0,63,0,1.013,3.700,18,25.830,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:55:4,0,0,0,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,49,125,1.013,3.700,15,18.279,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:55:16,0,0,0,1,6,4,0,1,0,0,0,0,0,0,0,0,0,191,63,52,1.013,3.700,12,15.895,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:55:27,0,0,0,1,11,5,0,0,0,0,0,0,0,0,0,0,0,233,58,0,1.013,3.700,17,14.546,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:55:38,0,0,0,0,12,9,1,0,0,0,0,0,0,0,0,0,0,0,79,0,1.013,3.700,22,23.246,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:55:50,0,0,0,0,11,7,1,0,0,1,0,0,0,0,0,0,0,0,77,0,1.013,3.700,20,28.457,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:56:1,0,0,0,0,5,8,3,3,0,0,0,0,0,0,0,0,0,0,68,115,1.013,3.700,19,41.716,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:56:12,0,0,0,0,9,8,0,0,0,2,1,0,0,0,0,0,0,0,89,0,1.013,3.700,20,40.571,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:56:24,0,0,0,0,4,7,2,0,0,0,0,0,0,0,0,0,0,0,122,0,1.013,3.700,13,18.228,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:56:35,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1.013,3.700,7,6.704,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:56:46,0,0,0,1,13,5,0,0,0,0,0,0,0,0,0,0,0,39,87,0,1.013,3.700,19,15.928,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:56:58,0,0,0,0,6,10,1,0,0,0,0,0,0,0,0,0,0,0,85,0,1.013,3.700,17,20.414,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:57:9,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0,0,0,85,0,1.013,3.700,16,18.478,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:57:20,0,0,0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,98,52,0,1.013,3.700,13,10.538,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:57:32,0,0,0,0,10,6,1,0,0,0,0,0,0,0,0,0,0,0,136,0,1.013,3.700,17,17.924,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:57:43,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,53,0,1.013,3.700,11,11.912,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:57:54,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,102,0,1.013,3.700,8,13.528,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:58:5,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,108,157,1.013,3.700,12,16.829,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:58:17,0,0,0,0,9,9,2,0,1,0,0,0,0,0,0,0,0,0,76,0,1.013,3.700,21,32.526,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:58:29,0,0,0,0,7,8,0,1,0,0,0,0,0,0,0,0,0,0,78,81,1.013,3.700,16,21.459,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:58:40,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1.013,3.700,10,8.154,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:58:52,0,0,0,0,14,4,1,0,1,0,0,0,0,0,0,0,0,0,82,0,1.013,3.700,20,26.279,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
12/7/18 10:59:3,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0,0,0,79,0,1.013,3.700,16,18.478,0.019,0.019,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
