Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
30/7/18 0:2:7,0,0,0,7,34,17,0,0,0,0,0,0,0,0,0,0,0,66,83,0,1.013,3.700,58,48.473,0.017,0.043,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:2:19,0,0,0,10,47,61,3,0,0,0,0,0,0,0,0,0,0,79,73,0,1.013,3.700,121,125.784,0.017,0.044,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:2:30,0,0,0,13,37,23,1,0,1,0,0,0,0,0,0,0,0,72,70,0,1.013,3.700,75,72.053,0.017,0.044,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:2:41,0,0,0,8,43,29,2,0,0,0,0,0,0,0,0,0,0,55,70,0,1.013,3.700,82,77.100,0.017,0.045,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:2:53,0,0,0,9,32,31,1,0,0,0,0,0,0,0,0,0,0,86,73,0,1.013,3.700,73,69.371,0.017,0.045,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:3:4,0,0,0,16,26,25,3,0,0,0,0,0,0,0,0,0,0,62,72,0,1.013,3.700,70,66.270,0.017,0.045,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:3:15,0,0,0,2,35,30,1,0,0,0,0,0,0,0,0,0,0,34,70,0,1.013,3.700,68,67.476,0.017,0.045,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:3:27,0,0,0,2,34,15,2,0,0,0,0,0,0,0,0,0,0,138,61,0,1.013,3.700,53,50.220,0.017,0.045,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:3:38,0,0,0,6,33,15,0,0,0,0,0,0,0,0,0,0,0,104,58,0,1.013,3.700,54,44.776,0.017,0.046,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:3:49,0,0,0,3,38,23,3,0,0,0,0,0,0,0,0,0,0,35,64,0,1.013,3.700,67,67.006,0.017,0.046,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:4:1,0,0,0,9,43,16,1,0,0,0,0,0,0,0,0,0,0,76,64,0,1.014,3.700,69,57.270,0.017,0.046,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:4:12,0,0,0,8,44,18,2,0,0,0,0,0,0,0,0,0,0,83,64,0,1.013,3.700,72,63.346,0.017,0.046,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:4:24,0,0,0,9,35,19,1,0,0,0,0,0,0,0,0,0,0,60,67,0,1.013,3.700,64,55.685,0.017,0.047,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:4:35,0,0,0,9,46,40,3,0,0,0,0,0,0,0,0,0,0,50,70,0,1.013,3.700,98,97.136,0.017,0.047,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:4:47,0,0,0,10,32,34,0,0,0,0,0,0,0,0,0,0,0,71,70,0,1.013,3.700,76,70.556,0.017,0.048,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:4:58,0,0,0,1,52,53,2,0,0,1,1,0,0,0,0,0,0,127,77,0,1.013,3.700,110,127.504,0.018,0.048,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:5:9,0,0,0,16,42,37,1,0,0,0,0,0,0,0,0,0,0,56,69,0,1.013,3.700,96,86.815,0.018,0.048,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:5:21,0,0,0,5,64,39,1,0,0,0,0,0,0,0,0,0,0,75,83,0,1.013,3.700,109,100.470,0.018,0.049,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:5:32,0,0,0,18,61,42,3,0,0,0,0,0,0,0,0,0,0,74,64,0,1.013,3.700,124,113.537,0.018,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:5:43,0,0,0,7,48,32,0,0,0,1,0,0,0,0,0,0,0,69,70,0,1.013,3.700,88,86.374,0.018,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:5:55,0,0,0,6,44,43,1,1,0,0,0,0,0,0,0,0,0,78,68,96,1.013,3.700,95,98.401,0.018,0.050,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:6:6,0,0,0,10,55,41,1,0,0,0,0,0,0,0,0,0,0,64,68,0,1.013,3.700,107,98.775,0.018,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:6:17,0,0,0,11,38,25,0,0,0,0,0,0,0,0,0,0,0,62,74,0,1.013,3.700,74,63.260,0.018,0.051,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:6:29,0,0,0,6,48,33,0,0,0,0,0,0,0,0,0,0,0,47,67,0,1.013,3.700,87,78.779,0.018,0.052,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:6:40,0,0,0,11,40,22,1,0,0,0,0,0,0,0,0,0,0,72,67,0,1.014,3.700,74,63.835,0.018,0.052,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:6:51,0,0,0,10,50,25,1,0,0,0,0,0,0,0,0,0,0,56,78,0,1.013,3.700,86,74.307,0.018,0.052,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:7:3,0,0,0,0,51,22,2,1,0,0,0,0,0,0,0,0,0,0,82,107,1.013,3.700,76,76.517,0.018,0.052,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:7:14,0,0,0,9,36,28,2,0,0,0,0,0,0,0,0,0,0,71,67,0,1.013,3.700,75,71.330,0.018,0.053,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:7:25,0,0,0,11,39,32,1,0,0,1,0,0,0,0,0,0,0,79,72,0,1.013,3.700,84,84.809,0.018,0.053,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:7:37,0,0,0,9,59,39,3,0,0,0,0,0,0,0,0,0,0,53,68,0,1.013,3.700,110,104.803,0.018,0.053,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:7:48,0,0,0,16,64,36,2,0,0,0,0,0,0,0,0,0,0,51,64,0,1.013,3.700,118,103.839,0.018,0.054,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:7:59,0,0,0,4,42,27,1,0,1,0,0,0,0,0,0,0,0,87,92,0,1.013,3.700,75,77.348,0.018,0.055,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:8:11,0,0,0,12,55,48,0,1,0,0,0,0,0,0,0,0,0,70,73,80,1.013,3.700,116,111.707,0.018,0.055,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:8:22,0,0,0,8,47,32,2,0,0,0,0,0,0,0,0,0,0,81,63,0,1.013,3.700,89,83.804,0.018,0.055,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:8:33,0,0,0,8,47,28,2,0,0,0,0,0,0,0,0,0,0,75,62,0,1.013,3.700,85,78.551,0.018,0.056,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:8:46,0,0,0,2,77,42,3,1,0,0,0,0,0,0,0,0,0,54,69,128,1.013,3.700,125,124.641,0.018,0.056,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:8:57,0,0,0,11,45,34,1,1,0,1,0,0,0,0,0,0,0,81,68,100,1.013,3.700,93,97.696,0.018,0.057,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:9:8,0,0,0,1,46,42,3,0,0,0,0,0,0,0,0,0,0,39,80,0,1.013,3.700,92,96.727,0.018,0.057,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:9:20,0,0,0,11,54,22,3,0,0,0,0,0,0,0,0,0,0,62,84,0,1.013,3.700,90,79.780,0.018,0.058,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:9:31,0,0,0,9,53,33,0,0,0,0,0,0,0,0,0,0,0,64,70,0,1.013,3.700,95,83.372,0.018,0.058,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:9:42,0,0,0,3,33,36,0,0,0,0,0,0,0,0,0,0,0,93,72,0,1.013,3.700,72,71.218,0.018,0.059,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:9:53,0,0,0,8,65,39,0,0,0,0,0,0,0,0,0,0,0,44,69,0,1.013,3.700,112,99.164,0.018,0.059,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:10:5,0,0,0,10,20,7,0,2,0,0,0,0,0,0,0,0,0,65,73,142,1.013,3.700,39,39.037,0.018,0.059,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:10:16,0,0,0,7,31,16,0,0,0,0,0,0,0,0,0,0,0,44,72,0,1.013,3.700,54,45.087,0.018,0.059,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:10:27,0,0,0,4,23,17,0,0,0,1,0,0,0,0,0,0,0,100,75,0,1.014,3.700,45,48.262,0.018,0.059,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:10:39,0,0,0,10,24,14,1,0,0,0,0,0,0,0,0,0,0,73,71,0,1.013,3.700,49,41.896,0.018,0.059,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:10:50,0,0,0,18,52,34,2,0,0,0,0,0,0,0,0,0,0,72,68,0,1.013,3.700,106,93.677,0.018,0.059,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:11:1,0,0,0,3,54,48,5,1,0,0,0,0,0,0,0,0,0,122,73,104,1.013,3.700,111,123.279,0.018,0.060,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:11:13,0,0,0,13,40,17,1,0,0,0,0,0,0,0,0,0,0,63,84,0,1.013,3.700,71,58.029,0.018,0.060,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:11:24,0,0,0,1,42,39,3,1,0,0,0,0,0,0,0,0,0,123,84,37,1.013,3.700,86,96.140,0.018,0.061,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:11:35,0,0,0,9,59,51,3,0,0,0,0,0,0,0,0,0,0,74,64,0,1.013,3.700,122,120.563,0.018,0.061,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:11:47,0,0,0,8,58,44,0,0,0,0,0,0,0,0,0,0,0,75,78,0,1.013,3.700,110,100.894,0.018,0.062,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:11:58,0,0,0,1,49,34,1,1,0,0,0,0,0,0,0,0,0,27,75,46,1.013,3.700,86,88.139,0.018,0.062,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:12:9,0,0,0,12,51,37,0,0,0,0,0,0,0,0,0,0,0,89,69,0,1.013,3.700,100,88.381,0.019,0.063,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:12:21,0,0,0,12,60,47,3,0,0,0,0,0,0,0,0,0,0,71,68,0,1.013,3.700,122,117.138,0.019,0.063,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:12:32,0,0,0,3,55,45,1,0,0,1,0,0,0,0,0,0,0,90,67,0,1.013,3.700,105,109.904,0.019,0.064,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:12:43,0,0,0,7,58,48,0,1,0,0,0,0,0,0,0,0,0,97,68,74,1.013,3.700,114,111.884,0.019,0.064,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:12:55,0,0,0,5,36,40,4,0,0,0,0,0,0,0,0,0,0,96,79,0,1.013,3.700,85,91.843,0.019,0.065,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:13:7,0,0,0,2,63,59,0,0,0,0,0,0,0,0,0,0,0,39,74,0,1.013,3.700,124,121.773,0.019,0.066,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:13:18,0,0,0,0,61,37,2,0,0,0,0,0,0,0,0,0,0,0,80,0,1.013,3.700,100,97.010,0.019,0.066,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:13:30,0,0,0,21,78,50,1,0,0,0,0,0,0,0,0,0,0,69,65,0,1.013,3.700,150,130.657,0.019,0.066,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:13:41,0,0,0,15,85,46,2,0,0,0,0,0,0,0,0,0,0,72,80,0,1.013,3.700,148,131.100,0.019,0.067,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:13:52,0,0,0,0,59,48,0,0,0,1,0,0,0,0,0,0,0,0,69,0,1.013,3.700,108,112.333,0.019,0.068,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:14:4,0,0,0,9,56,45,2,0,0,0,0,0,0,0,0,0,0,96,81,0,1.013,3.700,112,107.475,0.019,0.068,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:14:15,0,0,0,16,43,24,2,0,0,0,0,0,0,0,0,0,0,63,67,0,1.013,3.700,85,73.567,0.019,0.068,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:14:26,0,0,0,4,64,47,1,0,0,0,0,0,0,0,0,0,0,69,78,0,1.013,3.700,116,110.598,0.019,0.068,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:14:38,0,0,0,5,64,44,1,0,0,0,0,0,0,0,0,0,0,48,83,0,1.013,3.700,114,107.037,0.019,0.069,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:14:49,0,0,0,15,46,40,5,0,0,0,0,0,0,0,0,0,0,58,69,0,1.014,3.700,106,105.677,0.019,0.069,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:15:0,0,0,0,9,57,30,0,0,0,0,0,0,0,0,0,0,0,61,71,0,1.013,3.700,96,82.195,0.019,0.070,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:15:12,0,0,0,15,71,38,1,0,0,0,0,0,0,0,0,0,0,94,62,0,1.013,3.700,125,107.786,0.019,0.070,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:15:23,0,0,0,3,62,34,2,0,0,0,0,0,0,0,0,0,0,67,71,0,1.013,3.700,101,94.900,0.019,0.070,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:15:34,0,0,0,1,67,36,2,0,0,0,0,0,0,0,0,0,0,35,70,0,1.013,3.700,106,100.221,0.019,0.071,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:15:45,0,0,0,0,65,49,4,0,0,0,0,0,0,0,0,0,0,0,83,0,1.013,3.700,118,121.804,0.019,0.071,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:15:57,0,0,0,2,61,53,3,0,0,0,0,0,0,0,0,0,0,44,77,0,1.013,3.700,119,121.917,0.019,0.072,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:16:8,0,0,0,5,57,46,2,0,0,0,0,0,0,0,0,0,0,127,69,0,1.013,3.700,110,107.962,0.019,0.073,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:16:19,0,0,0,1,41,35,1,0,0,0,0,0,0,0,0,0,0,153,66,0,1.013,3.700,78,77.809,0.019,0.074,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:16:31,0,0,0,5,50,33,3,1,0,0,0,0,0,0,0,0,0,57,66,51,1.013,3.700,92,95.304,0.019,0.074,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:16:42,0,0,0,3,63,33,1,0,0,0,0,0,0,0,0,0,0,95,84,0,1.014,3.700,100,91.139,0.019,0.075,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:16:53,0,0,0,5,63,57,1,1,0,0,0,0,0,0,0,0,0,60,78,161,1.013,3.700,127,129.535,0.019,0.075,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:17:5,0,0,0,1,93,43,2,0,0,0,0,0,0,0,0,0,0,41,82,0,1.013,3.700,139,127.381,0.019,0.076,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:17:17,0,0,0,2,57,82,4,1,1,0,0,0,0,0,0,0,0,67,72,63,1.013,3.700,147,174.708,0.019,0.077,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:17:28,0,0,0,17,87,49,7,0,1,0,0,0,0,0,0,0,0,65,68,0,1.013,3.700,161,161.077,0.020,0.078,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:17:40,0,0,0,3,73,55,0,1,0,0,0,0,0,0,0,0,0,107,75,221,1.013,3.700,132,129.927,0.020,0.078,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:17:51,0,0,0,4,50,29,1,0,0,0,0,0,0,0,0,0,0,79,77,0,1.013,3.700,84,77.285,0.020,0.079,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:18:2,0,0,0,3,68,68,4,0,1,0,0,0,0,0,0,0,0,92,71,0,1.013,3.700,144,158.185,0.020,0.079,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:18:14,0,0,0,0,67,59,1,0,0,0,0,0,0,0,0,0,0,0,79,0,1.013,3.700,127,126.913,0.020,0.080,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:18:25,0,0,0,2,77,73,3,0,0,0,0,0,0,0,0,0,0,92,74,0,1.013,3.700,155,159.238,0.020,0.080,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:18:36,0,0,0,5,80,68,2,1,0,0,0,0,0,0,0,0,0,66,72,62,1.013,3.700,156,158.863,0.020,0.081,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:18:48,0,0,0,3,76,55,5,0,0,0,0,0,0,0,0,0,0,45,79,0,1.013,3.700,139,141.557,0.020,0.082,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:18:59,0,0,0,3,66,55,1,1,1,0,0,0,0,0,0,0,0,70,75,90,1.013,3.700,127,136.441,0.020,0.082,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:19:10,0,0,0,4,67,70,7,0,0,0,0,0,0,0,0,0,0,78,71,0,1.013,3.700,148,161.688,0.020,0.083,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:19:22,0,0,0,2,90,58,3,0,0,0,0,0,0,0,0,0,0,99,74,0,1.013,3.700,153,148.520,0.020,0.084,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:19:33,0,0,0,2,74,65,1,0,0,0,0,0,0,0,0,0,0,40,66,0,1.013,3.700,142,140.388,0.020,0.085,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:19:44,0,0,0,4,104,67,6,1,0,1,0,0,0,0,0,0,0,69,76,91,1.013,3.700,183,194.822,0.020,0.086,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:19:56,0,0,0,4,78,70,2,1,0,0,0,0,0,0,0,0,0,110,67,76,1.013,3.700,155,159.728,0.020,0.087,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:20:7,0,0,0,8,47,42,1,0,0,0,0,0,0,0,0,0,0,75,77,0,1.013,3.700,98,93.804,0.020,0.087,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:20:18,0,0,0,2,66,50,3,0,1,0,0,0,0,0,0,0,0,110,69,0,1.013,3.700,122,129.649,0.020,0.088,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:20:30,0,0,0,5,94,70,4,0,0,0,0,0,0,0,0,0,0,103,64,0,1.013,3.700,173,171.316,0.020,0.089,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:20:41,0,0,0,3,69,59,2,0,0,0,0,0,0,0,0,0,0,40,71,0,1.013,3.700,133,132.568,0.020,0.090,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:20:52,0,0,0,5,56,49,1,0,0,0,0,0,0,0,0,0,0,57,75,0,1.013,3.700,111,108.076,0.020,0.091,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:21:3,0,0,0,4,60,63,4,0,0,0,0,0,0,0,0,0,0,29,84,0,1.013,3.700,131,138.252,0.020,0.091,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:21:15,0,0,0,16,51,26,2,0,0,0,0,0,0,0,0,0,0,51,72,0,1.013,3.700,95,81.723,0.020,0.091,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:21:26,0,0,0,3,66,57,3,0,0,0,0,0,0,0,0,0,0,86,80,0,1.013,3.700,129,131.006,0.020,0.092,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:21:38,0,0,0,4,72,45,1,0,0,0,0,0,0,0,0,0,0,98,66,0,1.013,3.700,122,113.498,0.021,0.092,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:21:50,0,0,0,3,95,85,7,1,0,0,0,0,0,0,0,0,0,38,78,104,1.013,3.700,191,206.471,0.021,0.093,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:22:1,0,0,0,3,60,57,3,2,0,0,1,0,0,0,0,0,0,125,65,57,1.013,3.700,126,145.880,0.021,0.093,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
30/7/18 0:22:12,0,0,0,5,99,62,2,0,0,0,0,0,0,0,0,0,0,63,84,0,1.013,3.700,168,157.994,0.021,0.094,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
