Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
19/7/18 0:6:29,0,0,1,7,6,8,2,3,0,2,1,0,0,0,0,0,0,41,34,44,1.013,3.700,30,65.944,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:6:40,0,0,1,7,5,1,1,1,0,0,0,0,0,0,0,0,0,46,54,47,1.013,3.700,16,16.846,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:6:52,0,0,1,9,5,3,1,1,0,1,1,0,0,0,0,0,0,51,56,35,1.013,3.700,22,35.549,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:7:3,0,0,0,5,7,2,3,2,1,0,0,0,0,0,0,1,0,49,75,58,1.013,3.700,21,39.487,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:7:14,0,0,1,8,3,7,2,1,1,1,1,0,0,0,0,0,0,38,47,79,1.013,3.700,25,50.395,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:7:26,0,0,0,10,4,2,0,0,1,0,0,1,0,0,0,0,0,46,21,0,1.013,3.700,18,21.670,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:7:37,0,0,1,6,9,3,3,0,0,1,0,0,0,0,0,0,0,46,87,0,1.013,3.700,23,30.539,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:7:48,0,0,0,9,5,6,6,1,1,1,1,0,0,0,0,0,0,45,48,31,1.013,3.700,30,63.210,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:8:0,0,0,1,11,6,4,1,2,0,0,0,0,0,0,0,0,0,45,43,57,1.013,3.700,25,29.110,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:8:11,0,0,0,11,5,3,1,0,0,0,0,0,0,0,0,0,0,47,43,0,1.013,3.700,20,14.701,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:8:22,0,0,0,9,7,3,4,2,1,0,0,0,0,0,0,0,0,46,39,49,1.013,3.700,26,45.181,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:8:34,0,0,1,4,5,8,1,0,0,0,0,0,0,0,0,0,0,58,27,0,1.013,3.700,19,18.785,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:8:46,0,0,0,9,4,3,1,0,0,0,0,0,0,0,0,0,0,53,67,0,1.013,3.700,17,13.252,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:8:57,0,0,1,12,6,4,2,0,0,0,0,0,0,0,0,0,0,42,45,0,1.013,3.700,25,20.392,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:9:9,0,0,0,6,4,7,1,0,2,0,0,0,0,0,0,0,0,45,24,0,1.013,3.700,20,33.803,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:9:20,0,0,0,7,5,7,1,0,0,1,0,0,0,0,0,0,0,48,32,0,1.013,3.700,21,26.967,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:9:31,0,0,1,4,6,8,2,0,0,0,0,0,0,0,0,0,0,37,70,0,1.013,3.700,21,22.612,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:9:43,0,0,0,3,5,1,2,0,0,0,0,0,0,0,0,0,0,40,25,0,1.013,3.700,11,12.176,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:9:54,0,0,0,9,6,1,2,1,0,0,0,0,0,0,0,0,0,41,21,82,1.013,3.700,19,21.258,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:10:5,0,0,0,12,6,1,0,0,0,0,0,0,0,0,0,0,0,50,21,0,1.013,3.700,19,10.009,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:10:16,0,0,2,8,2,1,3,0,0,0,0,0,0,0,0,0,0,37,64,0,1.013,3.700,16,15.478,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:10:28,0,0,0,13,7,2,4,0,0,0,0,0,0,0,0,0,0,46,18,0,1.013,3.700,26,24.934,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:10:39,0,0,0,10,2,0,2,0,1,1,0,0,0,0,0,0,0,49,0,0,1.013,3.700,16,28.190,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:10:50,0,0,0,7,5,3,0,0,0,0,0,0,0,0,0,0,0,55,20,0,1.013,3.700,15,10.049,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:11:2,0,0,0,5,3,3,3,3,0,0,1,0,0,0,0,0,0,44,20,68,1.013,3.700,18,42.453,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:11:13,0,0,1,7,7,5,1,0,0,0,0,0,0,0,0,0,0,36,47,0,1.013,3.700,21,17.365,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:11:24,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0,0,0,51,62,0,1.013,3.700,17,10.185,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:11:36,0,0,0,12,6,3,2,1,0,2,1,0,0,0,0,0,0,42,29,31,1.013,3.700,27,48.869,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:11:47,0,0,0,13,4,4,1,0,0,0,0,0,0,0,0,0,0,51,47,0,1.013,3.700,22,16.082,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:11:58,0,0,0,7,4,3,1,1,0,0,0,0,0,0,0,0,0,40,42,47,1.013,3.700,16,18.610,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:12:10,0,0,0,13,4,4,1,0,1,0,0,0,0,0,0,0,0,45,70,0,1.013,3.700,23,24.300,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:12:21,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,49,21,0,1.013,3.700,10,5.350,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:12:32,0,0,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,43,58,0,1.013,3.700,13,8.252,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:12:44,0,0,0,11,5,0,0,1,0,0,0,0,0,0,0,0,0,37,0,51,1.013,3.700,17,13.742,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:12:55,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,35,21,0,1.013,3.700,10,5.661,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:13:7,0,0,0,9,2,4,0,0,0,0,0,0,0,0,0,0,0,33,32,0,1.013,3.700,15,10.048,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:13:19,0,0,0,15,3,5,2,0,0,0,0,0,0,0,0,0,0,43,45,0,1.013,3.700,25,20.598,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:13:30,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,60,30,0,1.013,3.700,9,7.150,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:13:41,0,0,0,4,2,3,3,0,0,0,0,0,0,0,0,0,0,32,18,0,1.013,3.700,12,16.244,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:13:53,0,0,1,4,3,4,1,0,0,0,0,0,0,0,0,0,0,46,24,0,1.013,3.700,13,12.150,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:14:4,0,0,0,6,1,1,1,0,1,0,0,0,0,0,0,0,0,40,46,0,1.013,3.700,10,15.632,0.020,0.018,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:14:15,0,0,1,6,4,3,0,1,0,0,0,0,0,0,0,0,0,33,49,109,1.013,3.700,15,15.267,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:14:27,0,0,0,13,2,3,0,0,1,0,0,0,0,0,0,0,0,56,38,0,1.013,3.700,19,18.469,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:14:38,0,0,1,10,4,2,2,0,0,0,0,0,0,0,0,0,0,39,79,0,1.013,3.700,19,15.625,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:14:49,0,0,0,8,0,3,0,1,0,0,0,0,0,0,0,0,0,42,40,31,1.013,3.700,12,13.090,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:15:1,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,46,47,0,1.013,3.700,14,8.424,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:15:12,0,0,2,6,3,1,0,1,0,0,0,0,0,0,0,0,0,55,48,33,1.013,3.700,13,12.121,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:15:23,0,0,0,9,3,2,2,0,0,0,0,0,0,0,0,0,0,45,57,0,1.013,3.700,16,14.383,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:15:34,0,0,1,4,5,6,1,0,0,0,0,0,0,0,0,0,0,55,42,0,1.013,3.700,17,16.158,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:15:46,0,0,1,11,4,1,0,2,0,0,0,0,0,0,0,0,0,45,23,38,1.013,3.700,19,20.653,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:15:57,0,0,1,8,4,2,0,0,0,0,0,0,0,0,0,0,0,51,46,0,1.013,3.700,15,8.596,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:16:8,0,0,1,6,5,1,0,1,0,0,0,0,0,0,0,0,0,58,23,86,1.013,3.700,14,13.331,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:16:20,0,0,0,8,5,2,1,0,0,0,0,0,0,0,0,0,0,41,42,0,1.013,3.700,16,12.250,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:16:31,0,0,0,7,6,3,1,0,0,0,0,0,0,0,0,0,0,46,34,0,1.013,3.700,17,13.875,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:16:42,0,0,0,7,2,2,2,0,1,0,0,0,0,0,0,0,0,54,25,0,1.013,3.700,14,21.151,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:16:54,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,39,47,0,1.013,3.700,11,6.663,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:17:5,0,0,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,40,35,0,1.013,3.700,15,9.737,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:17:17,0,0,1,7,5,2,1,0,0,0,0,0,0,0,0,0,0,42,19,0,1.013,3.700,16,12.043,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:17:29,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,47,55,0,1.013,3.700,8,4.902,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:17:40,0,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,32,21,0,1.013,3.700,12,5.901,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:17:51,0,0,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,46,27,0,1.013,3.700,9,11.069,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:18:3,0,0,1,7,2,1,1,0,0,0,0,0,0,0,0,0,0,49,47,0,1.013,3.700,12,8.657,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:18:14,0,0,1,7,1,2,1,0,1,0,0,0,0,0,0,0,0,30,50,0,1.013,3.700,13,17.497,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:18:25,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,39,69,0,1.013,3.700,9,4.970,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:18:37,0,0,0,8,3,2,3,0,0,0,0,0,0,0,0,0,0,37,29,0,1.013,3.700,16,17.139,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:18:48,0,0,1,7,4,1,3,0,0,0,0,0,0,0,0,0,0,41,21,0,1.013,3.700,16,16.309,0.020,0.017,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:18:59,0,0,2,6,3,1,1,0,0,0,0,0,0,0,0,0,0,55,48,0,1.013,3.700,13,9.140,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:19:11,0,0,0,8,1,4,3,0,0,0,0,0,0,0,0,0,0,52,43,0,1.013,3.700,16,18.383,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:19:22,0,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,48,47,0,1.013,3.700,11,6.767,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:19:33,0,0,0,8,3,2,1,0,0,0,0,0,0,0,0,0,0,43,48,0,1.013,3.700,14,10.868,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:19:45,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1.013,3.700,14,5.413,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:19:56,0,0,2,6,3,2,1,0,0,0,0,0,0,0,0,0,0,55,22,0,1.013,3.700,14,10.453,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:20:7,0,0,0,10,1,0,0,1,1,0,0,0,0,0,0,0,0,37,0,65,1.013,3.700,13,18.817,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:20:19,0,0,1,8,3,3,1,0,0,0,0,0,0,0,0,0,0,35,22,0,1.013,3.700,16,12.353,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:20:30,0,0,1,10,5,2,0,1,0,0,0,0,0,0,0,0,0,40,49,84,1.013,3.700,19,16.162,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:20:41,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,54,51,0,1.013,3.700,13,6.176,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:20:52,0,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0,0,44,18,0,1.013,3.700,12,9.798,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:21:4,0,0,0,8,5,2,2,0,0,0,0,0,0,0,0,0,0,48,35,0,1.013,3.700,17,15.385,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:21:15,0,0,3,7,1,2,0,1,1,0,0,0,0,0,0,0,0,44,48,49,1.013,3.700,15,20.821,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:21:26,0,0,0,6,4,2,1,0,0,0,0,0,0,0,0,0,0,40,48,0,1.013,3.700,13,10.801,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:21:39,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,32,35,0,1.013,3.700,7,12.673,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:21:50,0,0,0,7,3,3,1,0,0,0,0,0,0,0,0,0,0,56,26,0,1.013,3.700,14,11.802,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:22:1,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,50,34,0,1.013,3.700,13,7.422,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
19/7/18 0:22:13,0,0,3,8,6,2,1,0,0,1,0,0,0,0,0,0,0,44,49,0,1.013,3.700,21,21.985,0.020,0.016,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
