Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
23/7/18 0:2:8,0,0,7,23,15,7,1,0,0,0,0,0,0,0,0,0,0,45,28,0,1.013,3.700,53,32.617,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:2:19,0,0,7,37,10,6,0,0,0,0,0,0,0,0,0,0,0,42,27,0,1.013,3.700,60,30.023,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:2:30,0,0,5,25,7,2,1,1,1,0,0,0,0,0,0,0,0,44,17,61,1.013,3.700,42,35.271,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:2:42,0,0,6,25,11,1,1,0,0,1,0,0,0,0,0,0,0,40,21,0,1.013,3.700,45,31.088,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:2:53,0,0,3,22,8,3,1,0,0,0,0,0,0,0,0,0,0,50,59,0,1.013,3.700,37,21.461,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:3:4,0,0,6,22,9,3,3,0,0,0,0,0,0,0,0,0,0,35,31,0,1.013,3.700,43,28.937,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:3:16,0,0,9,18,17,4,1,0,0,0,0,0,0,0,0,0,0,52,45,0,1.013,3.700,49,28.506,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:3:27,0,0,4,27,12,4,0,0,0,0,0,0,0,0,0,0,0,36,42,0,1.013,3.700,47,24.470,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:3:38,0,0,7,15,12,4,0,0,0,0,0,0,0,0,0,0,0,49,27,0,1.013,3.700,38,20.435,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:3:49,0,0,3,20,13,4,1,0,0,0,0,0,0,0,0,0,0,41,28,0,1.013,3.700,41,25.470,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:4:1,0,0,4,25,14,6,0,0,0,0,0,0,0,0,0,0,0,42,22,0,1.013,3.700,49,27.720,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:4:12,0,0,13,25,9,5,0,0,0,0,0,0,0,0,0,0,0,47,43,0,1.013,3.700,52,24.498,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:4:24,0,0,6,20,13,3,1,1,0,0,0,0,0,0,0,0,0,43,24,47,1.013,3.700,44,30.788,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:4:36,0,0,2,25,11,2,0,0,0,0,0,0,0,0,0,0,0,41,77,0,1.013,3.700,40,20.051,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:4:47,0,0,6,12,10,2,1,0,0,0,0,0,0,0,0,0,0,51,38,0,1.013,3.700,31,18.253,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:4:58,0,0,8,25,13,4,3,0,0,0,0,0,0,0,0,0,0,41,29,0,1.013,3.700,53,34.495,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:5:10,0,0,4,21,16,2,0,0,0,0,0,0,0,0,0,0,0,52,36,0,1.013,3.700,43,22.332,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:5:21,0,0,6,18,13,4,0,0,0,0,0,0,0,0,0,0,0,38,41,0,1.013,3.700,41,22.092,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:5:32,0,0,7,22,17,2,1,0,0,0,0,0,0,0,0,0,0,38,47,0,1.013,3.700,49,27.053,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:5:44,0,0,5,22,11,6,1,0,0,0,0,0,0,0,0,0,0,38,38,0,1.013,3.700,45,27.817,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:5:55,0,0,7,25,10,1,0,0,0,0,0,0,0,0,0,0,0,44,25,0,1.013,3.700,43,18.905,0.014,0.024,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:6:6,0,0,5,22,12,8,1,0,0,0,0,0,0,0,0,0,0,47,33,0,1.013,3.700,48,31.134,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:6:18,0,0,7,30,13,5,0,1,0,0,0,0,0,0,0,0,0,41,46,52,1.013,3.700,56,34.245,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:6:29,0,0,5,24,15,2,0,0,0,0,0,0,0,0,0,0,0,40,29,0,1.013,3.700,46,22.951,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:6:40,0,0,7,18,10,1,0,0,0,1,0,0,0,0,0,0,0,37,56,0,1.013,3.700,37,24.779,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:6:52,0,0,4,16,8,3,1,0,0,0,0,0,0,0,0,0,0,40,43,0,1.013,3.700,32,19.357,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:7:3,0,0,5,34,9,5,0,0,0,0,1,0,0,0,0,0,0,46,26,0,1.013,3.700,54,33.326,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:7:14,0,0,3,24,13,3,0,0,0,0,0,0,0,0,0,0,0,50,30,0,1.013,3.700,43,22.538,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:7:26,0,0,5,22,17,3,0,0,0,0,0,0,0,0,0,0,0,40,24,0,1.013,3.700,47,24.887,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:7:37,0,0,10,23,19,4,1,0,0,0,0,0,0,0,0,0,0,45,51,0,1.013,3.700,57,31.956,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:7:48,0,0,4,28,12,2,1,0,0,0,0,0,0,0,0,0,0,45,33,0,1.013,3.700,47,25.359,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:8:0,0,0,5,24,13,1,0,0,0,0,0,0,0,0,0,0,0,47,54,0,1.014,3.700,43,20.255,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:8:11,0,0,6,23,10,2,0,0,0,0,0,0,0,0,0,0,0,37,34,0,1.013,3.700,41,19.289,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:8:22,0,0,12,22,8,3,0,1,0,1,0,0,0,0,0,0,0,38,29,49,1.013,3.700,47,34.516,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:8:34,0,0,3,26,7,2,0,0,0,0,0,0,0,0,0,0,0,54,35,0,1.013,3.700,38,17.838,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:8:46,0,0,5,20,10,1,0,0,1,0,0,0,0,0,0,0,0,40,23,0,1.013,3.700,37,24.883,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:8:57,0,0,4,30,12,2,2,1,0,0,0,0,0,0,0,0,0,33,19,56,1.013,3.700,51,35.368,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:9:9,0,0,2,17,11,4,0,0,0,0,0,0,0,0,0,0,0,42,20,0,1.013,3.700,34,19.644,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:9:20,0,0,5,18,9,1,1,0,0,0,0,0,0,0,0,0,0,36,23,0,1.013,3.700,34,18.352,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:9:31,0,0,4,18,18,2,0,1,0,0,0,0,0,0,0,0,0,40,46,106,1.013,3.700,43,28.693,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:9:42,0,0,4,13,12,3,0,0,0,0,0,0,0,0,0,0,0,43,29,0,1.014,3.700,32,17.848,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:9:54,0,0,7,18,12,6,2,0,0,0,0,0,0,0,0,0,0,45,49,0,1.013,3.700,45,30.470,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:10:5,0,0,3,31,14,2,0,0,0,0,0,0,0,0,0,0,0,42,34,0,1.013,3.700,50,24.571,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:10:16,0,0,8,33,6,5,0,0,0,0,0,0,0,0,0,0,0,39,39,0,1.013,3.700,52,24.600,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:10:28,0,0,4,32,6,4,1,0,0,0,0,0,0,0,0,0,0,41,41,0,1.013,3.700,47,25.356,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:10:39,0,0,5,27,12,5,0,0,1,0,0,0,0,0,0,0,0,44,32,0,1.013,3.700,50,34.173,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:10:50,0,0,3,24,11,1,1,0,0,0,0,0,0,0,0,0,0,37,49,0,1.013,3.700,40,21.665,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:11:2,0,0,9,23,14,5,1,1,0,0,0,0,0,0,0,0,0,43,35,29,1.013,3.700,53,35.759,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:11:13,0,0,7,31,18,2,0,1,0,0,0,0,0,0,0,0,0,46,73,27,1.013,3.700,59,34.138,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:11:24,0,0,4,26,7,6,2,0,0,0,0,0,0,0,0,0,0,40,37,0,1.013,3.700,45,29.534,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:11:36,0,0,4,24,22,6,0,0,0,0,0,0,0,0,0,0,0,47,34,0,1.013,3.700,56,32.869,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:11:47,0,0,5,31,13,4,0,1,0,0,0,0,0,0,0,0,0,44,29,83,1.013,3.700,54,32.966,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:11:58,0,0,3,23,11,7,1,0,0,0,0,0,0,0,0,0,0,40,44,0,1.013,3.700,45,29.166,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:12:10,0,0,6,29,13,7,1,0,0,0,0,0,0,0,0,0,0,39,36,0,1.013,3.700,56,33.338,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:12:21,0,0,6,21,17,4,0,0,0,0,0,0,0,0,0,0,0,45,40,0,1.013,3.700,48,25.993,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:12:32,0,0,5,16,15,3,0,0,0,0,0,0,0,0,0,0,0,37,22,0,1.013,3.700,39,21.230,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:12:44,0,0,5,19,9,4,1,0,0,0,0,0,0,0,0,0,0,40,34,0,1.013,3.700,38,22.671,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:12:55,0,0,3,24,11,2,0,1,0,0,0,1,0,0,0,0,0,44,39,55,1.013,3.700,42,30.230,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:13:7,0,0,10,21,10,3,0,0,0,0,0,0,0,0,0,0,0,44,30,0,1.013,3.700,44,20.531,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:13:19,0,0,10,26,13,6,0,0,0,0,0,0,0,0,0,0,0,46,30,0,1.013,3.700,55,28.439,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:13:30,0,0,6,29,15,3,3,0,0,0,0,0,0,0,0,0,0,40,28,0,1.013,3.700,56,35.738,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:13:41,0,0,4,36,15,4,1,0,0,0,0,0,0,0,0,0,0,44,36,0,1.013,3.700,60,33.091,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:13:53,0,0,4,32,12,3,1,0,0,0,0,0,0,0,0,0,0,41,31,0,1.013,3.700,52,28.188,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:14:4,0,0,8,23,10,5,0,0,0,0,0,0,0,0,0,0,0,42,40,0,1.013,3.700,46,23.572,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:14:15,0,0,7,31,17,5,0,0,0,0,0,0,0,0,0,0,0,41,22,0,1.014,3.700,60,31.270,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:14:27,0,0,6,17,15,5,0,0,0,0,0,0,0,0,0,0,0,40,28,0,1.013,3.700,43,24.408,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:14:38,0,0,5,20,9,10,0,0,0,0,0,0,0,0,0,0,0,42,31,0,1.013,3.700,44,27.795,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:14:49,0,0,3,23,15,1,0,0,0,0,0,0,0,0,0,0,0,48,25,0,1.013,3.700,42,20.915,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:15:0,0,0,1,26,10,4,0,0,0,0,0,0,0,0,0,0,0,33,28,0,1.013,3.700,41,22.194,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:15:12,0,0,10,30,14,4,0,0,0,0,0,0,0,0,0,0,0,42,27,0,1.013,3.700,58,28.020,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:15:23,0,0,4,26,10,3,0,0,0,0,0,0,0,0,0,0,0,40,24,0,1.013,3.700,43,21.396,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:15:34,0,0,6,28,9,5,2,0,0,0,0,0,0,0,0,0,0,45,49,0,1.013,3.700,50,30.704,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:15:46,0,0,1,20,21,2,0,0,0,0,0,0,0,0,0,0,0,43,64,0,1.013,3.700,44,24.892,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:15:57,0,0,3,15,12,5,0,0,0,0,0,0,0,0,0,0,0,40,35,0,1.013,3.700,35,21.061,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:16:8,0,0,1,30,12,4,1,0,0,0,0,0,0,0,0,0,0,42,63,0,1.013,3.700,48,28.228,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:16:20,0,0,2,25,16,4,0,0,0,0,0,0,0,0,0,0,0,43,31,0,1.013,3.700,47,26.133,0.014,0.025,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:16:31,0,0,7,21,11,3,0,1,0,0,0,0,0,0,0,0,0,35,29,50,1.013,3.700,43,26.822,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:16:42,0,0,8,33,9,4,2,0,0,1,0,0,0,0,0,0,0,36,23,0,1.013,3.700,57,40.159,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:16:54,0,0,2,17,14,3,1,0,0,0,0,0,0,0,0,0,0,53,48,0,1.013,3.700,37,23.538,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:17:5,0,0,3,27,17,5,2,0,0,0,0,0,0,0,0,0,0,36,34,0,1.013,3.700,54,35.338,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:17:17,0,0,5,20,14,4,0,0,0,0,0,0,0,0,0,0,0,48,27,0,1.013,3.700,43,23.369,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:17:29,0,0,4,27,11,3,1,0,0,0,0,0,0,0,0,0,0,50,31,0,1.013,3.700,46,25.601,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:17:40,0,0,2,29,8,4,1,0,0,0,0,0,0,0,0,0,0,42,40,0,1.013,3.700,44,25.257,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:17:51,0,0,5,23,9,4,1,0,0,0,0,0,0,0,0,0,0,43,22,0,1.013,3.700,42,24.188,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:18:3,0,0,5,26,11,3,0,0,0,0,0,0,0,0,0,0,0,48,31,0,1.013,3.700,45,22.259,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:18:14,0,0,3,26,13,5,0,0,0,0,0,0,0,0,0,0,0,53,23,0,1.013,3.700,47,25.924,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:18:25,0,0,4,14,12,2,1,0,0,0,0,0,0,0,0,0,0,48,43,0,1.013,3.700,33,20.049,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:18:37,0,0,4,24,14,1,0,0,0,0,0,0,0,0,0,0,0,41,40,0,1.013,3.700,43,20.775,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:18:48,0,0,5,26,17,4,3,0,0,0,0,0,0,0,0,0,0,45,31,0,1.013,3.700,55,37.124,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:18:59,0,0,6,26,13,5,1,1,0,0,0,0,0,0,0,0,0,41,43,142,1.013,3.700,52,35.690,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:19:11,0,0,1,25,11,5,0,0,0,0,0,0,0,0,0,0,0,43,27,0,1.013,3.700,42,23.819,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:19:22,0,0,5,24,10,5,0,0,0,0,0,0,0,0,0,0,0,37,27,0,1.013,3.700,44,23.436,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:19:33,0,0,6,29,10,2,0,0,0,0,0,0,0,0,0,0,0,45,28,0,1.013,3.700,47,21.564,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:19:45,0,0,1,20,11,1,0,0,1,0,0,0,0,0,0,0,0,44,27,0,1.013,3.700,34,24.888,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:19:56,0,0,5,19,9,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.013,3.700,33,14.282,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:20:7,0,0,4,31,13,4,0,0,0,0,0,0,0,0,0,0,0,42,28,0,1.013,3.700,52,26.678,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:20:18,0,0,5,25,10,2,0,0,0,0,1,0,0,0,0,0,0,46,38,0,1.013,3.700,43,26.664,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:20:30,0,0,6,20,22,4,0,0,0,0,0,0,0,0,0,0,0,43,47,0,1.013,3.700,52,29.069,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:20:41,0,0,4,20,17,3,0,0,0,0,0,0,0,0,0,0,0,49,21,0,1.013,3.700,44,23.957,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:20:52,0,0,6,14,17,3,0,0,0,0,0,0,0,0,0,0,0,39,58,0,1.013,3.700,40,22.025,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:21:4,0,0,4,23,12,7,1,2,0,0,0,0,0,0,0,0,0,47,29,48,1.013,3.700,49,42.261,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:21:15,0,0,7,21,16,2,0,0,0,0,0,0,0,0,0,0,0,51,21,0,1.013,3.700,46,22.848,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:21:26,0,0,4,34,19,2,1,0,0,0,0,0,0,0,0,0,0,47,26,0,1.013,3.700,60,32.470,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:21:39,0,0,10,22,13,1,0,0,0,0,0,0,0,0,0,0,0,41,55,0,1.013,3.700,46,20.356,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:21:50,0,0,4,19,7,5,0,1,0,0,0,0,0,0,0,0,0,46,42,61,1.013,3.700,36,25.412,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:22:1,0,0,3,27,7,7,0,0,1,1,0,0,0,0,0,0,0,44,30,0,1.013,3.700,46,41.531,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
23/7/18 0:22:13,0,0,7,18,10,3,0,0,0,0,0,0,0,0,0,0,0,42,48,0,1.013,3.700,38,18.877,0.014,0.026,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
