Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
31/7/18 1:58:26,0,0,0,4,2,1,1,1,0,0,0,0,0,0,0,0,0,41,31,47,1.013,3.700,9,13.464,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 1:58:38,0,0,0,4,2,5,0,1,0,0,0,0,0,0,0,0,0,55,35,63,1.013,3.700,12,15.582,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 1:58:49,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,52,30,0,1.013,3.700,7,10.969,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 1:59:0,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,44,63,0,1.013,3.700,13,17.247,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 1:59:12,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,37,24,81,1.013,3.700,7,10.883,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 1:59:23,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,19,38,0,1.013,3.700,4,3.697,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 1:59:34,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,28,56,0,1.013,3.700,5,5.898,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 1:59:46,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,91,0,1.013,3.700,7,12.792,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 1:59:57,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19,0,1.013,3.700,3,9.703,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:0:8,0,0,0,1,5,1,1,2,0,0,0,0,0,0,0,0,0,47,101,50,1.013,3.700,10,20.515,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:0:20,0,0,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,39,21,31,1.013,3.700,9,17.379,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:0:31,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,19,37,0,1.013,3.700,6,13.228,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:0:43,0,0,0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,45,48,0,1.014,3.700,10,10.861,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:0:55,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,33,65,0,1.013,3.700,8,7.970,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:1:6,0,0,0,5,2,1,1,0,0,1,0,0,0,0,0,0,0,41,79,0,1.013,3.700,10,16.255,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:1:17,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,41,51,0,1.013,3.700,11,10.043,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:1:29,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,7,9.102,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:1:40,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,30,50,0,1.013,3.700,8,6.460,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:1:51,0,0,0,4,2,0,1,0,1,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,8,14.251,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:2:2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1.013,3.700,1,0.379,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:2:14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,1,0.691,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:2:25,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,76,56,0,1.013,3.700,4,2.763,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:2:36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1.013,3.700,2,4.448,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:2:48,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,38,27,0,1.013,3.700,4,3.074,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:2:59,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,49,30,0,1.013,3.700,10,12.106,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:3:10,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,1.013,3.700,3,3.894,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:3:22,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,44,73,0,1.013,3.700,8,8.016,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:3:33,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,28,48,0,1.013,3.700,8,8.281,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:3:44,0,0,0,1,4,3,1,0,1,0,0,0,0,0,0,0,0,41,21,0,1.013,3.700,10,18.436,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:3:56,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,39,17,0,1.013,3.700,6,6.277,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:4:7,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,70,73,0,1.013,3.700,6,5.701,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:4:18,0,0,0,1,2,3,2,0,0,0,1,0,0,0,0,0,0,23,37,0,1.013,3.700,9,18.761,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:4:30,0,0,0,3,0,4,2,0,0,0,1,0,0,0,0,0,0,52,69,0,1.013,3.700,10,19.451,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:4:41,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,41,73,0,1.013,3.700,7,8.213,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:4:52,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,39,39,0,1.013,3.700,6,6.012,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:5:5,0,0,0,2,0,3,1,0,0,1,0,0,0,0,0,0,0,67,47,0,1.013,3.700,7,16.362,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:5:16,0,0,0,5,2,5,1,0,0,0,0,0,0,0,0,0,0,51,57,0,1.013,3.700,13,12.980,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:5:27,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,28,47,0,1.013,3.700,6,5.389,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:5:39,0,0,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,37,46,0,1.013,3.700,9,14.795,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:5:50,0,0,0,5,1,3,2,0,0,0,0,0,0,0,0,0,0,32,70,0,1.013,3.700,11,12.797,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:6:1,0,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,40,19,0,1.013,3.700,10,12.994,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:6:13,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,58,0,0,1.013,3.700,7,8.790,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:6:24,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,34,35,0,1.013,3.700,9,7.150,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:6:35,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,7,12.169,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:6:47,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,53,20,121,1.013,3.700,6,10.193,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:6:58,0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,45,44,0,1.013,3.700,7,20.940,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:7:9,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,44,42,0,1.013,3.700,6,14.115,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:7:20,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0,0,46,19,0,1.013,3.700,7,15.940,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:7:32,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1.013,3.700,6,2.899,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:7:43,0,0,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,51,27,0,1.013,3.700,8,15.808,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:7:54,0,0,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,56,37,0,1.013,3.700,9,15.300,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:8:6,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,62,21,0,1.013,3.700,6,11.982,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:8:17,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,36,60,0,1.013,3.700,6,4.144,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:8:28,0,0,0,3,2,4,1,0,0,0,0,0,0,0,0,0,0,53,59,0,1.013,3.700,10,10.908,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:8:40,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,39,23,0,1.013,3.700,5,5.898,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:8:51,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,23,0,0,1.013,3.700,7,14.302,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:9:2,0,0,0,5,5,0,2,0,0,0,1,0,0,0,0,0,0,59,0,0,1.013,3.700,13,18.410,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:9:15,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,53,0,0,1.013,3.700,7,5.826,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:9:26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,68,0,0,1.013,3.700,2,3.514,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:9:37,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,48,29,0,1.013,3.700,6,3.833,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:9:49,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,53,75,0,1.013,3.700,5,5.586,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:10:0,0,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,38,62,0,1.013,3.700,7,17.873,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:10:11,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,36,0,86,1.013,3.700,7,14.527,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:10:23,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,37,49,0,1.013,3.700,4,9.795,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:10:34,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,66,46,0,1.013,3.700,4,5.207,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:10:45,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,77,50,0,1.013,3.700,7,9.724,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:10:57,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,1.013,3.700,3,5.139,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:11:8,0,0,1,3,2,4,1,1,0,0,0,0,0,0,0,0,0,53,45,71,1.013,3.700,12,17.196,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:11:19,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,46,0,35,1.013,3.700,6,8.324,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:11:31,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,41,42,0,1.013,3.700,5,6.832,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:11:42,0,0,0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,41,31,0,1.013,3.700,9,13.743,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:11:53,0,0,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,48,23,0,1.013,3.700,9,10.483,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:12:5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1.014,3.700,3,3.318,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:12:16,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,41,27,0,1.013,3.700,7,9.412,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:12:27,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,52,102,0,1.013,3.700,6,9.033,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:12:38,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,68,45,49,1.013,3.700,4,8.500,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:12:50,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,34,33,37,1.013,3.700,8,12.773,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:13:1,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,52,43,0,1.013,3.700,10,14.909,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:13:12,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,42,84,0,1.013,3.700,6,7.523,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:13:24,0,0,0,7,2,2,3,0,0,1,0,0,0,0,0,0,0,48,67,0,1.013,3.700,15,24.597,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:13:36,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,53,38,0,1.013,3.700,8,13.482,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:13:47,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,1.013,3.700,4,4.273,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:13:59,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,7,16.746,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:14:10,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1.013,3.700,4,4.009,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:14:21,0,0,0,3,4,3,2,0,0,0,0,0,0,0,0,0,0,49,26,0,1.013,3.700,12,14.112,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:14:33,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,42,72,0,1.013,3.700,6,4.767,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:14:44,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,42,27,0,1.013,3.700,3,2.072,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:14:55,0,0,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,37,23,21,1.013,3.700,9,16.843,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:15:7,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,63,1.013,3.700,3,9.942,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:15:18,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,39,68,0,1.013,3.700,8,5.837,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:15:29,0,0,0,2,0,2,3,0,0,1,1,0,0,0,0,0,0,39,70,0,1.013,3.700,9,28.108,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:15:41,0,0,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,52,37,0,1.013,3.700,7,19.083,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:15:52,0,0,0,3,2,1,0,0,0,1,1,0,0,0,0,0,0,59,17,0,1.013,3.700,8,19.151,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:16:3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,69,0,0,1.013,3.700,4,4.896,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:16:15,0,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,39,41,0,1.013,3.700,8,18.876,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:16:26,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,51,47,0,1.013,3.700,5,4.698,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:16:37,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,46,41,0,1.013,3.700,9,5.593,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:16:49,0,0,0,1,3,0,3,2,0,0,0,0,0,0,0,0,0,77,0,78,1.013,3.700,9,24.090,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:17:0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,37,53,25,1.013,3.700,6,11.749,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:17:11,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,40,50,0,1.013,3.700,8,8.593,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:17:23,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,77,29,0,1.013,3.700,4,10.601,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:17:34,0,0,0,3,3,2,3,0,0,0,0,0,0,0,0,0,0,49,72,0,1.014,3.700,11,15.242,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:17:45,0,0,0,5,4,2,0,1,0,0,0,0,0,0,0,0,0,57,57,41,1.013,3.700,12,13.403,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:17:58,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,52,21,51,1.013,3.700,6,9.570,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:18:9,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,47,66,0,1.013,3.700,4,3.697,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:18:20,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,39,50,0,1.013,3.700,9,11.728,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:18:31,0,0,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,9,34,45,1.013,3.700,7,13.335,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:18:43,0,0,0,4,4,1,2,0,0,0,0,0,0,0,0,0,0,56,47,0,1.013,3.700,11,11.864,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:18:54,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,64,45,33,1.013,3.700,6,12.014,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:19:5,0,0,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,62,42,0,1.013,3.700,8,11.001,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:19:17,0,0,0,2,0,1,3,0,1,0,0,0,0,0,0,0,0,50,45,0,1.013,3.700,7,19.695,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:19:28,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,36,0,0,1.013,3.700,4,12.423,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:19:39,0,0,0,0,1,5,2,0,2,0,0,0,0,0,0,0,0,0,45,0,1.013,3.700,10,29.963,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:19:51,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,102,0,0,1.013,3.700,5,10.670,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:20:2,0,0,0,4,2,5,1,0,0,0,0,0,0,0,0,0,0,55,36,0,1.013,3.700,12,12.600,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:20:13,0,0,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,22,49,0,1.013,3.700,9,11.151,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:20:25,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,41,48,60,1.013,3.700,6,9.881,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:20:36,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,73,45,0,1.013,3.700,5,11.603,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:20:47,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,71,69,1.013,3.700,7,24.265,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:20:59,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,23,43,0,1.013,3.700,7,5.561,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:21:10,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,41,38,112,1.013,3.700,7,13.328,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:21:21,0,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,56,66,29,1.013,3.700,9,15.020,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:21:33,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,33,35,27,1.013,3.700,6,9.881,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
31/7/18 2:21:44,0,0,0,4,0,4,1,0,0,1,0,0,0,0,0,0,0,42,53,0,1.013,3.700,10,18.434,0.008,0.011,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
