Dust monitor control board firmware version,2.03
Live_AlarmThresh,100.000
TWA8hr_AlarmThresh,10.000
TWA15m_AlarmThresh,10.000
OPC-N2 176880705                                            
OPC-N2 FirmwareVer=OPC-018.2.TRX..........................BD
Gain scaling coeff,1.000
Init Sample Flow Rate (ml/s),3.700
Laser DAC setting,179
Fan DAC setting,255
ToF to SFR factor,74
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Bin high boundary (ADC o/p),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
Volume of a particle in bin (um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
Density of a particle in bin (g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
Sample volume weighting for bin,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
Data:
DateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Checksum,PMr,AvgLongValue,AvgShortValue,LiveUnits,AvgShortUnits,AvgLongUnits,LogRate(s),Channel_1,Channel_2
26/7/18 0:9:31,0,0,2,7,2,2,0,0,1,0,0,0,0,0,0,0,0,32,57,0,1.013,3.700,14,15.224,0.006,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:9:42,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,1.013,3.700,7,11.531,0.006,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:9:53,0,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,30,29,0,1.013,3.700,8,6.828,0.006,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:10:5,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1.013,3.700,5,2.000,0.006,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:10:16,0,0,0,9,5,1,1,0,0,1,0,0,0,0,0,0,0,43,23,0,1.013,3.700,17,19.845,0.006,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:10:27,0,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,47,51,0,1.014,3.700,9,8.141,0.006,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:10:39,0,0,0,20,17,21,11,5,4,1,0,1,0,0,0,0,0,53,41,37,1.013,3.700,80,157.650,0.006,0.008,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:10:50,0,0,0,26,15,19,19,6,1,5,0,1,0,0,0,0,0,54,47,53,1.013,3.700,92,196.572,0.006,0.010,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:11:1,0,0,1,3,6,7,6,3,0,2,0,1,0,0,0,0,0,39,40,54,1.013,3.700,29,73.136,0.007,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:11:13,0,0,3,5,6,5,2,1,0,0,0,0,0,0,0,0,0,56,52,29,1.013,3.700,22,25.510,0.007,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:11:24,0,0,0,3,5,6,3,0,0,0,1,0,0,0,0,0,0,49,51,0,1.013,3.700,18,28.667,0.007,0.012,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:11:35,0,0,1,7,8,5,3,1,1,2,0,0,1,0,0,0,0,59,54,61,1.013,3.700,29,57.925,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:11:47,0,0,1,6,4,3,3,3,0,0,0,0,0,0,0,0,0,36,27,48,1.013,3.700,20,36.905,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:11:58,0,0,1,6,4,1,1,1,2,0,0,0,0,0,0,0,0,41,75,91,1.013,3.700,16,32.211,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:12:9,0,0,1,8,5,2,1,0,1,1,0,0,0,0,0,0,0,31,39,0,1.013,3.700,19,29.168,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:12:21,0,0,1,4,3,3,1,1,1,0,0,0,0,0,0,0,0,44,38,56,1.013,3.700,14,25.170,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:12:32,0,0,0,5,2,1,1,1,0,0,0,0,0,1,0,0,0,48,25,53,1.013,3.700,11,14.918,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:12:43,0,0,1,6,3,2,2,0,1,1,0,0,0,0,0,0,0,46,48,0,1.013,3.700,16,30.163,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:12:55,0,0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,1.013,3.700,9,7.001,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:13:7,0,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,33,23,0,1.013,3.700,11,6.767,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:13:18,0,0,0,4,1,1,2,0,1,0,0,1,0,0,0,0,0,43,21,0,1.013,3.700,10,22.279,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:13:30,0,0,1,6,5,1,2,0,0,1,0,0,0,0,0,0,0,37,110,0,1.013,3.700,16,22.014,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:13:41,0,0,0,4,5,0,1,0,0,0,0,1,0,0,0,0,0,35,0,0,1.013,3.700,11,12.376,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:13:52,0,0,1,10,3,1,1,1,0,0,0,0,0,0,0,0,0,44,27,74,1.013,3.700,17,16.602,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:14:3,0,0,2,8,2,1,0,2,0,0,0,0,0,0,0,0,0,48,21,54,1.013,3.700,15,18.305,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:14:15,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,54,49,0,1.013,3.700,7,4.212,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:14:26,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,37,0,0,1.013,3.700,5,13.425,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:14:37,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,46,0,78,1.013,3.700,5,10.182,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:14:49,0,0,0,3,4,0,1,1,0,0,0,0,0,0,0,0,0,39,0,57,1.013,3.700,9,13.153,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:15:0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,37,0,0,1.013,3.700,7,5.722,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:15:11,0,0,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,36,59,0,1.014,3.700,11,7.551,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:15:23,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013,3.700,3,1.554,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:15:34,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0,1.013,3.700,3,3.894,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:15:45,0,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,63,21,0,1.013,3.700,10,5.246,0.007,0.014,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:15:57,0,0,0,2,4,1,0,1,1,0,0,0,0,0,0,0,0,52,50,50,1.013,3.700,9,19.170,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:16:8,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,48,76,29,1.013,3.700,7,12.394,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:16:19,0,0,1,2,4,4,1,0,0,1,0,0,0,0,0,0,0,38,43,0,1.013,3.700,13,20.611,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:16:31,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1.013,3.700,11,4.587,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:16:42,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,43,50,29,1.013,3.700,7,9.637,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:16:53,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,1.013,3.700,8,5.894,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:17:5,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,39,0,45,1.013,3.700,6,22.261,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:17:17,0,0,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,47,0,0,1.013,3.700,10,7.276,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:17:28,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,46,68,0,1.013,3.700,9,4.347,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:17:40,0,0,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,47,20,0,1.013,3.700,13,7.733,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:17:51,0,0,1,6,3,0,2,0,0,0,0,0,0,0,0,1,0,36,0,0,1.013,3.700,13,11.062,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:18:2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1.013,3.700,4,1.621,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:18:14,0,0,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,61,46,0,1.013,3.700,8,9.272,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:18:25,0,0,0,6,1,0,1,1,0,1,0,0,0,0,0,0,0,37,0,58,1.013,3.700,10,20.746,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:18:36,0,0,2,6,3,2,1,0,0,0,0,0,0,0,0,0,0,52,38,0,1.013,3.700,14,10.453,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:18:48,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,54,19,0,1.013,3.700,7,3.797,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:18:59,0,0,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,31,48,0,1.013,3.700,10,13.410,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:19:10,0,0,2,2,3,4,1,0,0,0,0,0,0,0,0,0,0,41,48,0,1.013,3.700,12,11.563,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:19:21,0,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,30,42,0,1.013,3.700,10,7.737,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:19:33,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,0,34,41,120,1.013,3.700,10,12.021,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:19:44,0,0,0,11,2,3,1,0,0,0,0,0,0,0,0,0,0,50,39,0,1.014,3.700,17,12.628,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:19:55,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,54,47,0,1.013,3.700,3,2.383,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:20:7,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,1.013,3.700,8,10.976,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:20:18,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1.013,3.700,10,5.351,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:20:29,0,0,2,3,5,2,1,0,0,0,1,0,0,0,0,0,0,57,34,0,1.013,3.700,14,17.487,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:20:41,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0,33,1.013,3.700,5,7.633,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:20:52,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,40,101,0,1.013,3.700,9,7.519,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:21:3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1.014,3.700,3,0.930,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:21:15,0,0,1,2,0,2,0,1,1,0,0,1,0,0,0,0,0,29,23,50,1.013,3.700,8,22.160,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:21:26,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,29,17,0,1.013,3.700,7,15.117,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:21:38,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,40,23,0,1.013,3.700,7,4.005,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:21:50,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,38,19,0,1.013,3.700,8,5.215,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:22:1,0,0,0,6,6,1,1,1,0,0,0,0,0,0,0,0,0,56,23,123,1.013,3.700,15,16.986,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
26/7/18 0:22:12,0,0,1,7,1,1,2,1,0,0,0,0,0,0,0,0,0,43,19,27,1.013,3.700,13,17.218,0.007,0.013,ug/m3,mg/m3,mg/m3,10.000,Live,AvgShort,
